"country","variant","count","total","collection_date","collection_date_num","DATE_NUM","prop","continent"
"Germany","Delta",0,40,2020-08-03,18477,18477,0,"Europe"
"Germany","Delta",32,136,2020-08-10,18484,18484,0.235294117647059,"Europe"
"Germany","Delta",1,95,2020-08-17,18491,18491,0.0105263157894737,"Europe"
"Germany","Delta",0,82,2020-08-24,18498,18498,0,"Europe"
"Germany","Delta",0,47,2020-08-31,18505,18505,0,"Europe"
"Germany","Delta",25,92,2020-09-07,18512,18512,0.271739130434783,"Europe"
"Germany","Delta",0,129,2020-09-14,18519,18519,0,"Europe"
"Germany","Delta",0,197,2020-09-21,18526,18526,0,"Europe"
"Germany","Delta",0,153,2020-09-28,18533,18533,0,"Europe"
"Germany","Delta",7,198,2020-10-05,18540,18540,0.0353535353535354,"Europe"
"Germany","Delta",42,224,2020-10-12,18547,18547,0.1875,"Europe"
"Germany","Delta",2,193,2020-10-19,18554,18554,0.0103626943005181,"Europe"
"Germany","Delta",40,291,2020-10-26,18561,18561,0.13745704467354,"Europe"
"Germany","Delta",0,214,2020-11-02,18568,18568,0,"Europe"
"Germany","Delta",0,267,2020-11-09,18575,18575,0,"Europe"
"Germany","Delta",0,298,2020-11-16,18582,18582,0,"Europe"
"Germany","Delta",0,326,2020-11-23,18589,18589,0,"Europe"
"Germany","Delta",0,418,2020-11-30,18596,18596,0,"Europe"
"Germany","Delta",0,537,2020-12-07,18603,18603,0,"Europe"
"Germany","Delta",0,432,2020-12-14,18610,18610,0,"Europe"
"Germany","Delta",0,371,2020-12-21,18617,18617,0,"Europe"
"Germany","Delta",1,273,2020-12-28,18624,18624,0.00366300366300366,"Europe"
"Germany","Delta",0,522,2021-01-04,18631,18631,0,"Europe"
"Germany","Delta",0,1057,2021-01-11,18638,18638,0,"Europe"
"Germany","Delta",0,2108,2021-01-18,18645,18645,0,"Europe"
"Germany","Delta",0,3002,2021-01-25,18652,18652,0,"Europe"
"Germany","Delta",0,3319,2021-02-01,18659,18659,0,"Europe"
"Germany","Delta",3,4069,2021-02-08,18666,18666,0.000737281887441632,"Europe"
"Germany","Delta",2,5008,2021-02-15,18673,18673,0.000399361022364217,"Europe"
"Germany","Delta",0,5493,2021-02-22,18680,18680,0,"Europe"
"Germany","Delta",1,6014,2021-03-01,18687,18687,0.00016627868307283,"Europe"
"Germany","Delta",1,6784,2021-03-08,18694,18694,0.000147405660377358,"Europe"
"Germany","Delta",1,7679,2021-03-15,18701,18701,0.00013022528975127,"Europe"
"Germany","Delta",3,8024,2021-03-22,18708,18708,0.000373878364905284,"Europe"
"Germany","Delta",1,8310,2021-03-29,18715,18715,0.000120336943441637,"Europe"
"Germany","Delta",10,8396,2021-04-05,18722,18722,0.00119104335397808,"Europe"
"Germany","Delta",20,10947,2021-04-12,18729,18729,0.00182698456198045,"Europe"
"Germany","Delta",62,10221,2021-04-19,18736,18736,0.00606594266705802,"Europe"
"Germany","Delta",75,9077,2021-04-26,18743,18743,0.00826264184201829,"Europe"
"Germany","Delta",158,9195,2021-05-03,18750,18750,0.0171832517672648,"Europe"
"Germany","Delta",148,6451,2021-05-10,18757,18757,0.0229421795070532,"Europe"
"Germany","Delta",173,5439,2021-05-17,18764,18764,0.0318073175216032,"Europe"
"Germany","Delta",216,4382,2021-05-24,18771,18771,0.0492925604746691,"Europe"
"Germany","Delta",305,3134,2021-05-31,18778,18778,0.097319719208679,"Europe"
"Germany","Delta",448,2283,2021-06-07,18785,18785,0.196233026719229,"Europe"
"Germany","Delta",660,1518,2021-06-14,18792,18792,0.434782608695652,"Europe"
"Germany","Delta",641,1115,2021-06-21,18799,18799,0.574887892376682,"Europe"
"Germany","Delta",930,1278,2021-06-28,18806,18806,0.727699530516432,"Europe"
"Germany","Delta",1176,1372,2021-07-05,18813,18813,0.857142857142857,"Europe"
"Germany","Delta",1643,1784,2021-07-12,18820,18820,0.920964125560538,"Europe"
"Germany","Delta",2727,2806,2021-07-19,18827,18827,0.971846044191019,"Europe"
"Germany","Delta",2715,2780,2021-07-26,18834,18834,0.976618705035971,"Europe"
"Germany","Delta",3372,3419,2021-08-02,18841,18841,0.9862532904358,"Europe"
"Germany","Delta",5420,5456,2021-08-09,18848,18848,0.993401759530792,"Europe"
"Germany","Delta",7729,7768,2021-08-16,18855,18855,0.994979402677652,"Europe"
"Germany","Delta",9414,9438,2021-08-23,18862,18862,0.997457088366179,"Europe"
"Germany","Delta",9820,9851,2021-08-30,18869,18869,0.996853111359253,"Europe"
"Germany","Delta",10764,10779,2021-09-06,18876,18876,0.998608405232396,"Europe"
"Germany","Delta",9214,9217,2021-09-13,18883,18883,0.999674514484105,"Europe"
"Germany","Delta",8572,8584,2021-09-20,18890,18890,0.998602050326188,"Europe"
"Germany","Delta",7170,7176,2021-09-27,18897,18897,0.999163879598662,"Europe"
"Germany","Delta",6620,6622,2021-10-04,18904,18904,0.999697976442163,"Europe"
"Germany","Delta",5769,5770,2021-10-11,18911,18911,0.999826689774697,"Europe"
"Germany","Delta",7981,7983,2021-10-18,18918,18918,0.99974946761869,"Europe"
"Germany","Delta",7757,7757,2021-10-25,18925,18925,1,"Europe"
"Germany","Delta",8371,8372,2021-11-01,18932,18932,0.99988055422838,"Europe"
"Germany","Delta",9892,9908,2021-11-08,18939,18939,0.99838514331853,"Europe"
"Germany","Delta",12027,12030,2021-11-15,18946,18946,0.999750623441397,"Europe"
"Germany","Delta",11614,11669,2021-11-22,18953,18953,0.995286656954323,"Europe"
"Germany","Delta",11679,11918,2021-11-29,18960,18960,0.979946299714717,"Europe"
"Germany","Delta",12266,12769,2021-12-06,18967,18967,0.960607721826298,"Europe"
"Germany","Delta",10394,12030,2021-12-13,18974,18974,0.864006650041563,"Europe"
"Germany","Delta",7851,10579,2021-12-20,18981,18981,0.742130636165989,"Europe"
"Germany","Delta",5059,12196,2021-12-27,18988,18988,0.414808133814365,"Europe"
"Germany","Delta",3497,12835,2022-01-03,18995,18995,0.272458122321776,"Europe"
"Germany","Delta",1862,12072,2022-01-10,19002,19002,0.154241219350563,"Europe"
"Germany","Delta",853,13946,2022-01-17,19009,19009,0.0611644916104976,"Europe"
"Germany","Delta",320,15128,2022-01-24,19016,19016,0.0211528291909043,"Europe"
"Germany","Delta",136,19861,2022-01-31,19023,19023,0.00684759075575248,"Europe"
"Germany","Delta",70,18821,2022-02-07,19030,19030,0.00371924977418841,"Europe"
"Germany","Delta",27,21836,2022-02-14,19037,19037,0.00123649019967027,"Europe"
"Germany","Delta",12,17918,2022-02-21,19044,19044,0.000669717602410983,"Europe"
"Germany","Delta",7,20846,2022-02-28,19051,19051,0.000335795836131632,"Europe"
"Germany","Delta",2,21044,2022-03-07,19058,19058,9.50389659760502e-05,"Europe"
"Germany","Delta",4,20681,2022-03-14,19065,19065,0.000193414244959141,"Europe"
"Germany","Delta",3,15741,2022-03-21,19072,19072,0.000190585096245474,"Europe"
"Germany","Delta",0,14180,2022-03-28,19079,19079,0,"Europe"
"Germany","Delta",5,14299,2022-04-04,19086,19086,0.000349674802433737,"Europe"
"Germany","Delta",0,14525,2022-04-11,19093,19093,0,"Europe"
"Germany","Delta",0,12334,2022-04-18,19100,19100,0,"Europe"
"Germany","Delta",1,12141,2022-04-25,19107,19107,8.23655382587925e-05,"Europe"
"Germany","Delta",0,10357,2022-05-02,19114,19114,0,"Europe"
"Germany","Delta",0,9389,2022-05-09,19121,19121,0,"Europe"
"Germany","Delta",0,8173,2022-05-16,19128,19128,0,"Europe"
"Germany","Delta",0,6933,2022-05-23,19135,19135,0,"Europe"
"Germany","Delta",1,7266,2022-05-30,19142,19142,0.000137627305257363,"Europe"
"Germany","Delta",0,6377,2022-06-06,19149,19149,0,"Europe"
"Germany","Delta",2,7210,2022-06-13,19156,19156,0.000277392510402219,"Europe"
"Germany","Delta",1,8456,2022-06-20,19163,19163,0.000118259224219489,"Europe"
"Germany","Delta",0,10095,2022-06-27,19170,19170,0,"Europe"
"Germany","Delta",0,5215,2022-07-04,19177,19177,0,"Europe"
"Germany","Delta",0,1027,2022-07-11,19184,19184,0,"Europe"
"Germany","Delta",0,142,2022-07-18,19191,19191,0,"Europe"
"Germany","Delta",0,83,2022-07-25,19198,19198,0,"Europe"
"Germany","Delta",0,13,2022-08-01,19205,19205,0,"Europe"
"India","Delta",2,266,2020-06-01,18414,18414,0.0075187969924812,"Asia"
"India","Delta",0,369,2020-06-08,18421,18421,0,"Asia"
"India","Delta",0,429,2020-06-15,18428,18428,0,"Asia"
"India","Delta",0,120,2020-06-22,18435,18435,0,"Asia"
"India","Delta",0,157,2020-06-29,18442,18442,0,"Asia"
"India","Delta",0,138,2020-07-06,18449,18449,0,"Asia"
"India","Delta",0,190,2020-07-13,18456,18456,0,"Asia"
"India","Delta",0,114,2020-07-20,18463,18463,0,"Asia"
"India","Delta",0,283,2020-07-27,18470,18470,0,"Asia"
"India","Delta",0,189,2020-08-03,18477,18477,0,"Asia"
"India","Delta",1,242,2020-08-10,18484,18484,0.00413223140495868,"Asia"
"India","Delta",0,66,2020-08-17,18491,18491,0,"Asia"
"India","Delta",3,255,2020-08-24,18498,18498,0.0117647058823529,"Asia"
"India","Delta",3,202,2020-08-31,18505,18505,0.0148514851485149,"Asia"
"India","Delta",6,279,2020-09-07,18512,18512,0.021505376344086,"Asia"
"India","Delta",1,242,2020-09-14,18519,18519,0.00413223140495868,"Asia"
"India","Delta",2,169,2020-09-21,18526,18526,0.0118343195266272,"Asia"
"India","Delta",1,246,2020-09-28,18533,18533,0.0040650406504065,"Asia"
"India","Delta",0,184,2020-10-05,18540,18540,0,"Asia"
"India","Delta",0,115,2020-10-12,18547,18547,0,"Asia"
"India","Delta",2,190,2020-10-19,18554,18554,0.0105263157894737,"Asia"
"India","Delta",3,141,2020-10-26,18561,18561,0.0212765957446809,"Asia"
"India","Delta",13,214,2020-11-02,18568,18568,0.0607476635514019,"Asia"
"India","Delta",9,143,2020-11-09,18575,18575,0.0629370629370629,"Asia"
"India","Delta",5,143,2020-11-16,18582,18582,0.034965034965035,"Asia"
"India","Delta",7,468,2020-11-23,18589,18589,0.014957264957265,"Asia"
"India","Delta",10,641,2020-11-30,18596,18596,0.015600624024961,"Asia"
"India","Delta",9,642,2020-12-07,18603,18603,0.014018691588785,"Asia"
"India","Delta",4,879,2020-12-14,18610,18610,0.00455062571103527,"Asia"
"India","Delta",1,796,2020-12-21,18617,18617,0.00125628140703518,"Asia"
"India","Delta",11,503,2020-12-28,18624,18624,0.0218687872763419,"Asia"
"India","Delta",105,638,2021-01-04,18631,18631,0.164576802507837,"Asia"
"India","Delta",31,541,2021-01-11,18638,18638,0.0573012939001848,"Asia"
"India","Delta",10,624,2021-01-18,18645,18645,0.016025641025641,"Asia"
"India","Delta",13,440,2021-01-25,18652,18652,0.0295454545454545,"Asia"
"India","Delta",41,891,2021-02-01,18659,18659,0.0460157126823793,"Asia"
"India","Delta",129,731,2021-02-08,18666,18666,0.176470588235294,"Asia"
"India","Delta",12,994,2021-02-15,18673,18673,0.0120724346076459,"Asia"
"India","Delta",14,1088,2021-02-22,18680,18680,0.0128676470588235,"Asia"
"India","Delta",82,1346,2021-03-01,18687,18687,0.0609212481426449,"Asia"
"India","Delta",111,1780,2021-03-08,18694,18694,0.0623595505617978,"Asia"
"India","Delta",205,1840,2021-03-15,18701,18701,0.111413043478261,"Asia"
"India","Delta",332,2133,2021-03-22,18708,18708,0.155649320206282,"Asia"
"India","Delta",782,2517,2021-03-29,18715,18715,0.310687326181963,"Asia"
"India","Delta",1818,3699,2021-04-05,18722,18722,0.491484184914842,"Asia"
"India","Delta",2405,3725,2021-04-12,18729,18729,0.645637583892617,"Asia"
"India","Delta",2466,3346,2021-04-19,18736,18736,0.736999402271369,"Asia"
"India","Delta",3741,4632,2021-04-26,18743,18743,0.807642487046632,"Asia"
"India","Delta",2881,3250,2021-05-03,18750,18750,0.886461538461538,"Asia"
"India","Delta",2946,3183,2021-05-10,18757,18757,0.925541941564562,"Asia"
"India","Delta",3027,3268,2021-05-17,18764,18764,0.92625458996328,"Asia"
"India","Delta",2007,2178,2021-05-24,18771,18771,0.921487603305785,"Asia"
"India","Delta",2203,2390,2021-05-31,18778,18778,0.921757322175732,"Asia"
"India","Delta",1838,1923,2021-06-07,18785,18785,0.955798231929277,"Asia"
"India","Delta",1892,1981,2021-06-14,18792,18792,0.955073195355881,"Asia"
"India","Delta",1860,1944,2021-06-21,18799,18799,0.95679012345679,"Asia"
"India","Delta",1941,2024,2021-06-28,18806,18806,0.95899209486166,"Asia"
"India","Delta",1897,2011,2021-07-05,18813,18813,0.943311785181502,"Asia"
"India","Delta",1971,2028,2021-07-12,18820,18820,0.97189349112426,"Asia"
"India","Delta",1957,1984,2021-07-19,18827,18827,0.986391129032258,"Asia"
"India","Delta",1466,1477,2021-07-26,18834,18834,0.992552471225457,"Asia"
"India","Delta",2129,2169,2021-08-02,18841,18841,0.981558321807284,"Asia"
"India","Delta",1560,1594,2021-08-09,18848,18848,0.978670012547051,"Asia"
"India","Delta",1673,1694,2021-08-16,18855,18855,0.987603305785124,"Asia"
"India","Delta",2640,2665,2021-08-23,18862,18862,0.9906191369606,"Asia"
"India","Delta",2880,2897,2021-08-30,18869,18869,0.994131860545392,"Asia"
