WeekEndDate	LTLA	Lineage	Count
2020-09-26	E07000154	B.1.177.6	1
2020-09-26	E07000154	B.1.258	1
2020-09-26	E07000154	B.1.36.17	1
2020-09-26	E07000155	Lineage data suppressed	1
2020-09-26	E07000156	Lineage data suppressed	1
2020-09-26	E07000163	B.1.1.286	2
2020-09-26	E07000163	B.1.177	4
2020-09-26	E07000164	Lineage data suppressed	1
2020-09-26	E07000165	B.1.1.315	2
2020-09-26	E07000165	B.1.1.37	1
2020-09-26	E07000165	B.1.177	1
2020-09-26	E07000166	B.1.1.37	2
2020-09-26	E07000166	B.1.177	1
2020-09-26	E07000167	B.1.177	1
2020-09-26	E07000168	B.1.1.315	2
2020-09-26	E07000168	B.1.1.37	3
2020-09-26	E07000168	B.1.177	1
2020-09-26	E07000168	B.1.177.2	1
2020-09-26	E07000169	Lineage data suppressed	3
2020-09-26	E07000170	B.1.1.303	1
2020-09-26	E07000170	B.1.1.307	1
2020-09-26	E07000170	B.1.177	2
2020-09-26	E07000171	B.1.1.315	1
2020-09-26	E07000171	B.1.177	2
2020-09-26	E07000171	B.1.36.17	2
2020-09-26	E07000172	B.1.1.303	1
2020-09-26	E07000172	B.1.1.307	1
2020-09-26	E07000172	B.1.177	2
2020-09-26	E07000173	B.1.1.151	1
2020-09-26	E07000173	B.1.177	3
2020-09-26	E07000173	B.1.177.4	1
2020-09-26	E07000173	B.1.2	1
2020-09-26	E07000174	B.1.1.138	1
2020-09-26	E07000174	B.1.1.303	1
2020-09-26	E07000174	B.1.1.37	2
2020-09-26	E07000174	B.1.177	1
2020-09-26	E07000175	B.1.177	1
2020-09-26	E07000175	B.1.235	1
2020-09-26	E07000176	Lineage data suppressed	1
2020-09-26	E07000177	Lineage data suppressed	1
2020-09-26	E07000178	B.1.177	3
2020-09-26	E07000179	B.1.177	2
2020-09-26	E07000179	B.1.36.17	2
2020-09-26	E07000180	B.1.160	1
2020-09-26	E07000180	B.1.177	1
2020-09-26	E07000181	B.1.177	1
2020-09-26	E07000181	B.1.177.4	1
2020-09-26	E07000187	B.1.177	1
2020-09-26	E07000188	Lineage data suppressed	1
2020-09-26	E07000189	B.1.1.1	1
2020-09-26	E07000189	B.1.1.232	1
2020-09-26	E07000189	B.1.1.315	1
2020-09-26	E07000189	B.1.258.7	1
2020-09-26	E07000192	B.1.177	2
2020-09-26	E07000193	Lineage data suppressed	2
2020-09-26	E07000194	Lineage data suppressed	1
2020-09-26	E07000195	B.1.1.277	1
2020-09-26	E07000195	B.1.1.37	1
2020-09-26	E07000195	B.1.177	1
2020-09-26	E07000195	B.1.235	1
2020-09-26	E07000195	B.1.258	1
2020-09-26	E07000196	B.1.177	2
2020-09-26	E07000199	Lineage data suppressed	2
2020-09-26	E07000202	B.1.1.29	1
2020-09-26	E07000202	B.1.1.303	1
2020-09-26	E07000202	B.1.177	2
2020-09-26	E07000207	B.1.177	1
2020-09-26	E07000207	B.1.36.28	1
2020-09-26	E07000208	Lineage data suppressed	1
2020-09-26	E07000209	B.1.1.277	1
2020-09-26	E07000209	B.1.1.315	1
2020-09-26	E07000209	B.1.1.37	1
2020-09-26	E07000209	B.1.177	2
2020-09-26	E07000209	B.1.367	1
2020-09-26	E07000210	Lineage data suppressed	2
2020-09-26	E07000211	B.1.177	1
2020-09-26	E07000212	Lineage data suppressed	1
2020-09-26	E07000213	B.1	1
2020-09-26	E07000213	B.1.177	3
2020-09-26	E07000213	B.1.258.4	1
2020-09-26	E07000214	B.1.177.19	1
2020-09-26	E07000214	B.1.221	1
2020-09-26	E07000214	B.1.258.7	1
2020-09-26	E07000215	B.1.177	3
2020-09-26	E07000215	B.1.36.17	1
2020-09-26	E07000216	B.1.177	2
2020-09-26	E07000217	B.1.1.1	1
2020-09-26	E07000217	B.1.1.37	1
2020-09-26	E07000217	B.1.221.1	1
2020-09-26	E07000217	B.1.258	1
2020-09-26	E07000217	B.1.367	2
2020-09-26	E07000219	B.1.1.1	3
2020-09-26	E07000219	B.1.1.37	1
2020-09-26	E07000219	B.1.36.17	3
2020-09-26	E07000220	Lineage data suppressed	3
2020-09-26	E07000221	Lineage data suppressed	1
2020-09-26	E07000222	B.1.177	1
2020-09-26	E07000222	B.1.36.17	1
2020-09-26	E07000223	Lineage data suppressed	1
2020-09-26	E07000224	B.1.177	1
2020-09-26	E07000225	B.1.177	1
2020-09-26	E07000226	B.1.1.196	5
2020-09-26	E07000226	B.1.177	4
2020-09-26	E07000226	B.1.177.20	1
2020-09-26	E07000227	B.1.1.301	1
2020-09-26	E07000227	B.1.1.315	1
2020-09-26	E07000228	B.1.177	1
2020-09-26	E07000228	B.1.36.28	1
2020-09-26	E07000228	B.1.367	1
2020-09-26	E07000229	B.1.177	3
2020-09-26	E07000234	B.1.177	1
2020-09-26	E07000234	B.1.177.16	2
2020-09-26	E07000235	B.1.160	1
2020-09-26	E07000235	B.1.177.15	1
2020-09-26	E07000235	B.1.177.20	1
2020-09-26	E07000236	B.1.1.1	2
2020-09-26	E07000236	B.1.1.315	2
2020-09-26	E07000236	B.1.177	2
2020-09-26	E07000236	B.1.258	1
2020-09-26	E07000236	B.1.258.7	1
2020-09-26	E07000236	B.1.36.17	1
2020-09-26	E07000237	Lineage data suppressed	8
2020-09-26	E07000238	B.1.177.20	2
2020-09-26	E07000238	B.1.258.7	1
2020-09-26	E07000238	B.1.36.17	4
2020-09-26	E07000239	B.1.177	3
2020-09-26	E07000239	B.1.177.20	1
2020-09-26	E07000240	B.1.177	3
2020-09-26	E07000241	B.1.177	2
2020-09-26	E07000241	B.1.36.12	1
2020-09-26	E07000242	B.1.160	1
2020-09-26	E07000242	B.1.177	5
2020-09-26	E07000243	B.1.177	1
2020-09-26	E07000243	B.1.258	1
2020-09-26	E07000244	Lineage data suppressed	1
2020-09-26	E07000245	Lineage data suppressed	3
2020-09-26	E07000246	B.1.1.44	1
2020-09-26	E07000246	B.1.1.67	1
2020-09-26	E08000001	B.1	1
2020-09-26	E08000001	B.1.1.151	2
2020-09-26	E08000001	B.1.1.217	2
2020-09-26	E08000001	B.1.1.286	7
2020-09-26	E08000001	B.1.1.303	1
2020-09-26	E08000001	B.1.1.308	1
2020-09-26	E08000001	B.1.1.311	25
2020-09-26	E08000001	B.1.1.315	1
2020-09-26	E08000001	B.1.1.37	1
2020-09-26	E08000001	B.1.146	1
2020-09-26	E08000001	B.1.160	2
2020-09-26	E08000001	B.1.177	10
2020-09-26	E08000001	B.1.177.2	1
2020-09-26	E08000001	B.1.177.4	3
2020-09-26	E08000001	B.1.258.3	2
2020-09-26	E08000001	B.1.362	1
2020-09-26	E08000002	B.1	1
2020-09-26	E08000002	B.1.1.303	1
2020-09-26	E08000002	B.1.1.307	1
2020-09-26	E08000002	B.1.1.311	1
2020-09-26	E08000002	B.1.1.315	1
2020-09-26	E08000002	B.1.177	6
2020-09-26	E08000002	B.1.177.4	1
2020-09-26	E08000002	B.1.258.3	3
2020-09-26	E08000002	B.1.36.17	1
2020-09-26	E08000003	B.1.1	2
2020-09-26	E08000003	B.1.1.151	2
2020-09-26	E08000003	B.1.1.189	1
2020-09-26	E08000003	B.1.1.277	1
2020-09-26	E08000003	B.1.1.279	4
2020-09-26	E08000003	B.1.1.303	5
2020-09-26	E08000003	B.1.1.304	1
2020-09-26	E08000003	B.1.1.307	3
2020-09-26	E08000003	B.1.1.311	12
2020-09-26	E08000003	B.1.1.315	1
2020-09-26	E08000003	B.1.1.37	1
2020-09-26	E08000003	B.1.1.67	5
2020-09-26	E08000003	B.1.160	2
2020-09-26	E08000003	B.1.177	16
2020-09-26	E08000003	B.1.177.4	22
2020-09-26	E08000003	B.1.235	1
2020-09-26	E08000003	B.1.258	1
2020-09-26	E08000003	B.1.258.5	1
2020-09-26	E08000004	B.1.1.279	3
2020-09-26	E08000004	B.1.1.308	1
2020-09-26	E08000004	B.1.1.311	3
2020-09-26	E08000004	B.1.1.37	4
2020-09-26	E08000004	B.1.146	1
2020-09-26	E08000004	B.1.177	5
2020-09-26	E08000004	B.1.177.4	1
2020-09-26	E08000004	B.1.441	1
2020-09-26	E08000005	B.1.1.303	1
2020-09-26	E08000005	B.1.1.311	2
2020-09-26	E08000005	B.1.1.315	2
2020-09-26	E08000005	B.1.1.37	2
2020-09-26	E08000005	B.1.146	1
2020-09-26	E08000005	B.1.177	5
2020-09-26	E08000006	B.1.1.269	1
2020-09-26	E08000006	B.1.1.303	1
2020-09-26	E08000006	B.1.1.308	1
2020-09-26	E08000006	B.1.1.311	12
2020-09-26	E08000006	B.1.1.315	1
2020-09-26	E08000006	B.1.1.37	1
2020-09-26	E08000006	B.1.1.50	1
2020-09-26	E08000006	B.1.177	9
2020-09-26	E08000006	B.1.177.17	3
2020-09-26	E08000006	B.1.177.4	3
2020-09-26	E08000007	B.1.1.311	3
2020-09-26	E08000007	B.1.1.315	1
2020-09-26	E08000007	B.1.1.37	1
2020-09-26	E08000007	B.1.149	1
2020-09-26	E08000007	B.1.177	6
2020-09-26	E08000007	B.1.177.4	4
2020-09-26	E08000007	B.1.177.9	1
2020-09-26	E08000007	B.1.221	1
2020-09-26	E08000008	B.1.1.189	1
2020-09-26	E08000008	B.1.1.236	1
2020-09-26	E08000008	B.1.1.279	2
2020-09-26	E08000008	B.1.1.303	1
2020-09-26	E08000008	B.1.1.307	7
2020-09-26	E08000008	B.1.1.37	1
2020-09-26	E08000008	B.1.177	5
2020-09-26	E08000008	B.1.177.4	2
2020-09-26	E08000008	B.1.235	1
2020-09-26	E08000009	B.1.1.189	1
2020-09-26	E08000009	B.1.1.286	1
2020-09-26	E08000009	B.1.1.303	1
2020-09-26	E08000009	B.1.1.307	2
2020-09-26	E08000009	B.1.1.311	6
2020-09-26	E08000009	B.1.1.315	3
2020-09-26	E08000009	B.1.177	4
2020-09-26	E08000009	B.1.177.4	6
2020-09-26	E08000009	B.1.258.3	1
2020-09-26	E08000009	B.1.258.5	1
2020-09-26	E08000009	B.1.389	1
2020-09-26	E08000010	B.1.1.151	1
2020-09-26	E08000010	B.1.1.217	1
2020-09-26	E08000010	B.1.1.307	2
2020-09-26	E08000010	B.1.1.311	9
2020-09-26	E08000010	B.1.1.315	1
2020-09-26	E08000010	B.1.160	3
2020-09-26	E08000010	B.1.177	18
2020-09-26	E08000011	B.1.1.243	1
2020-09-26	E08000011	B.1.1.307	2
2020-09-26	E08000011	B.1.1.309	1
2020-09-26	E08000011	B.1.177	29
2020-09-26	E08000012	B.1	1
2020-09-26	E08000012	B.1.1.162	1
2020-09-26	E08000012	B.1.1.286	1
2020-09-26	E08000012	B.1.1.307	2
2020-09-26	E08000012	B.1.1.37	2
2020-09-26	E08000012	B.1.1.51	1
2020-09-26	E08000012	B.1.177	108
2020-09-26	E08000012	B.1.177.4	2
2020-09-26	E08000012	B.1.221	1
2020-09-26	E08000012	B.1.258.3	1
2020-09-26	E08000012	B.1.471	1
2020-09-26	E08000013	B.1.1.243	1
2020-09-26	E08000013	B.1.1.37	1
2020-09-26	E08000013	B.1.1.44	2
2020-09-26	E08000013	B.1.177	19
2020-09-26	E08000014	B.1.1.307	6
2020-09-26	E08000014	B.1.1.315	2
2020-09-26	E08000014	B.1.177	28
2020-09-26	E08000014	B.1.177.4	1
2020-09-26	E08000014	B.1.177.9	2
2020-09-26	E08000015	B.1.1.209	1
2020-09-26	E08000015	B.1.1.286	1
2020-09-26	E08000015	B.1.1.307	1
2020-09-26	E08000015	B.1.1.37	3
2020-09-26	E08000015	B.1.1.51	1
2020-09-26	E08000015	B.1.177	23
2020-09-26	E08000015	B.1.177.17	1
2020-09-26	E08000015	B.1.177.2	2
2020-09-26	E08000015	B.1.177.4	1
2020-09-26	E08000015	B.1.367	1
2020-09-26	E08000016	B.1.1.138	1
2020-09-26	E08000016	B.1.1.303	2
2020-09-26	E08000016	B.1.1.311	4
2020-09-26	E08000016	B.1.1.315	3
2020-09-26	E08000016	B.1.1.37	2
2020-09-26	E08000016	B.1.177	5
2020-09-26	E08000016	B.1.36.9	2
2020-09-26	E08000017	B.1.1.311	1
2020-09-26	E08000017	B.1.177	5
2020-09-26	E08000017	B.1.221.1	1
2020-09-26	E08000017	B.1.88	1
2020-09-26	E08000018	B.1.1.279	1
2020-09-26	E08000018	B.1.1.307	1
2020-09-26	E08000018	B.1.1.308	1
2020-09-26	E08000018	B.1.1.311	1
2020-09-26	E08000018	B.1.1.315	2
2020-09-26	E08000018	B.1.177	2
2020-09-26	E08000019	B.1	1
2020-09-26	E08000019	B.1.1.1	1
2020-09-26	E08000019	B.1.1.138	2
2020-09-26	E08000019	B.1.1.303	1
2020-09-26	E08000019	B.1.1.307	2
2020-09-26	E08000019	B.1.1.308	1
2020-09-26	E08000019	B.1.1.311	3
2020-09-26	E08000019	B.1.1.37	1
2020-09-26	E08000019	B.1.177	22
2020-09-26	E08000019	B.1.177.13	2
2020-09-26	E08000019	B.1.177.2	1
2020-09-26	E08000019	B.1.177.4	2
2020-09-26	E08000019	B.1.221	1
2020-09-26	E08000019	B.1.235	3
2020-09-26	E08000019	B.1.36.17	2
2020-09-26	E08000021	B.1	3
2020-09-26	E08000021	B.1.1.286	1
2020-09-26	E08000021	B.1.1.303	4
2020-09-26	E08000021	B.1.1.307	11
2020-09-26	E08000021	B.1.1.309	1
2020-09-26	E08000021	B.1.1.315	14
2020-09-26	E08000021	B.1.1.37	9
2020-09-26	E08000021	B.1.1.51	3
2020-09-26	E08000021	B.1.160	10
2020-09-26	E08000021	B.1.177	13
2020-09-26	E08000021	B.1.177.10	2
2020-09-26	E08000021	B.1.177.11	1
2020-09-26	E08000021	B.1.177.4	1
2020-09-26	E08000021	B.1.389	3
2020-09-26	E08000021	B.1.416.1	3
2020-09-26	E08000022	B.1	1
2020-09-26	E08000022	B.1.1.303	1
2020-09-26	E08000022	B.1.1.307	1
2020-09-26	E08000022	B.1.1.315	8
2020-09-26	E08000022	B.1.1.37	2
2020-09-26	E08000022	B.1.160	9
2020-09-26	E08000022	B.1.177	10
2020-09-26	E08000022	B.1.177.10	1
2020-09-26	E08000022	B.1.221	1
2020-09-26	E08000022	B.1.36.23	1
2020-09-26	E08000023	B.1.1.315	4
2020-09-26	E08000023	B.1.1.37	2
2020-09-26	E08000023	B.1.160	3
2020-09-26	E08000023	B.1.177	5
2020-09-26	E08000023	B.1.221	1
2020-09-26	E08000023	B.1.389	1
2020-09-26	E08000024	B.1	1
2020-09-26	E08000024	B.1.1.303	2
2020-09-26	E08000024	B.1.1.307	4
2020-09-26	E08000024	B.1.1.315	18
2020-09-26	E08000024	B.1.1.37	1
2020-09-26	E08000024	B.1.160	3
2020-09-26	E08000024	B.1.177	11
2020-09-26	E08000024	B.1.177.10	1
2020-09-26	E08000024	B.1.221	1
2020-09-26	E08000024	B.1.389	7
2020-09-26	E08000025	B.1	2
2020-09-26	E08000025	B.1.1.1	11
2020-09-26	E08000025	B.1.1.115	1
2020-09-26	E08000025	B.1.1.138	1
2020-09-26	E08000025	B.1.1.253	1
2020-09-26	E08000025	B.1.1.255	2
2020-09-26	E08000025	B.1.1.279	1
2020-09-26	E08000025	B.1.1.286	6
2020-09-26	E08000025	B.1.1.29	1
2020-09-26	E08000025	B.1.1.308	1
2020-09-26	E08000025	B.1.1.311	4
2020-09-26	E08000025	B.1.1.315	1
2020-09-26	E08000025	B.1.1.37	15
2020-09-26	E08000025	B.1.1.54	1
2020-09-26	E08000025	B.1.177	25
2020-09-26	E08000025	B.1.177.16	1
2020-09-26	E08000025	B.1.177.17	7
2020-09-26	E08000025	B.1.235	2
2020-09-26	E08000025	B.1.258	2
2020-09-26	E08000025	B.1.258.3	4
2020-09-26	E08000025	B.1.36.17	43
2020-09-26	E08000025	B.1.471	10
2020-09-26	E08000026	B.1.1.1	2
2020-09-26	E08000026	B.1.1.196	1
2020-09-26	E08000026	B.1.1.29	1
2020-09-26	E08000026	B.1.1.301	1
2020-09-26	E08000026	B.1.1.311	2
2020-09-26	E08000026	B.1.1.37	2
2020-09-26	E08000026	B.1.1.44	1
2020-09-26	E08000026	B.1.177	2
2020-09-26	E08000026	B.1.258	2
2020-09-26	E08000026	B.1.36	1
2020-09-26	E08000026	B.1.36.17	7
2020-09-26	E08000027	B.1.1.196	1
2020-09-26	E08000027	B.1.1.37	3
2020-09-26	E08000027	B.1.177	8
2020-09-26	E08000027	B.1.177.17	3
2020-09-26	E08000027	B.1.177.18	1
2020-09-26	E08000027	B.1.177.4	1
2020-09-26	E08000027	B.1.258.3	1
2020-09-26	E08000027	B.1.36.17	1
2020-09-26	E08000027	B.1.36.9	1
2020-09-26	E08000028	B.1	1
2020-09-26	E08000028	B.1.1.241	2
2020-09-26	E08000028	B.1.1.255	2
2020-09-26	E08000028	B.1.1.307	1
2020-09-26	E08000028	B.1.1.311	3
2020-09-26	E08000028	B.1.1.315	1
2020-09-26	E08000028	B.1.1.37	2
2020-09-26	E08000028	B.1.177	3
2020-09-26	E08000028	B.1.177.17	4
2020-09-26	E08000028	B.1.36.17	11
2020-09-26	E08000028	B.1.523	4
2020-09-26	E08000029	B.1.1.1	1
2020-09-26	E08000029	B.1.1.196	1
2020-09-26	E08000029	B.1.1.255	2
2020-09-26	E08000029	B.1.1.286	2
2020-09-26	E08000029	B.1.1.308	1
2020-09-26	E08000029	B.1.1.37	1
2020-09-26	E08000029	B.1.1.44	1
2020-09-26	E08000029	B.1.177	6
2020-09-26	E08000029	B.1.177.16	1
2020-09-26	E08000029	B.1.177.17	3
2020-09-26	E08000029	B.1.258.3	1
2020-09-26	E08000029	B.1.36.17	2
2020-09-26	E08000029	B.1.471	2
2020-09-26	E08000030	B.1	1
2020-09-26	E08000030	B.1.1.279	1
2020-09-26	E08000030	B.1.1.37	12
2020-09-26	E08000030	B.1.160	2
2020-09-26	E08000030	B.1.177	8
2020-09-26	E08000030	B.1.258.3	1
2020-09-26	E08000030	B.1.36.17	2
2020-09-26	E08000030	B.1.367	1
2020-09-26	E08000031	B.1	1
2020-09-26	E08000031	B.1.1.196	2
2020-09-26	E08000031	B.1.1.208	1
2020-09-26	E08000031	B.1.1.255	2
2020-09-26	E08000031	B.1.1.29	1
2020-09-26	E08000031	B.1.1.301	1
2020-09-26	E08000031	B.1.1.315	1
2020-09-26	E08000031	B.1.1.37	6
2020-09-26	E08000031	B.1.177	7
2020-09-26	E08000031	B.1.258	3
2020-09-26	E08000031	B.1.36	4
2020-09-26	E08000031	B.1.36.17	16
2020-09-26	E08000031	B.1.88	1
2020-09-26	E08000032	B.1.1.1	15
2020-09-26	E08000032	B.1.1.218	1
2020-09-26	E08000032	B.1.1.253	2
2020-09-26	E08000032	B.1.1.279	3
2020-09-26	E08000032	B.1.1.29	2
2020-09-26	E08000032	B.1.1.301	1
2020-09-26	E08000032	B.1.1.303	2
2020-09-26	E08000032	B.1.1.307	3
2020-09-26	E08000032	B.1.1.309	1
2020-09-26	E08000032	B.1.1.311	3
2020-09-26	E08000032	B.1.1.37	8
2020-09-26	E08000032	B.1.177	12
2020-09-26	E08000032	B.1.235	3
2020-09-26	E08000032	B.1.258	1
2020-09-26	E08000032	B.1.389	1
2020-09-26	E08000033	B.1.1.1	2
2020-09-26	E08000033	B.1.1.311	1
2020-09-26	E08000033	B.1.1.37	1
2020-09-26	E08000033	B.1.177	4
2020-09-26	E08000033	B.1.177.4	1
2020-09-26	E08000034	B.1.1.1	4
2020-09-26	E08000034	B.1.1.138	1
2020-09-26	E08000034	B.1.1.286	1
2020-09-26	E08000034	B.1.1.311	4
2020-09-26	E08000034	B.1.1.315	3
2020-09-26	E08000034	B.1.1.37	7
2020-09-26	E08000034	B.1.177	7
2020-09-26	E08000034	B.1.177.17	1
2020-09-26	E08000034	B.1.177.4	1
2020-09-26	E08000034	B.1.177.8	1
2020-09-26	E08000034	B.1.235	1
2020-09-26	E08000035	B.1.1.1	4
2020-09-26	E08000035	B.1.1.279	1
2020-09-26	E08000035	B.1.1.307	16
2020-09-26	E08000035	B.1.1.311	1
2020-09-26	E08000035	B.1.1.315	3
2020-09-26	E08000035	B.1.1.37	27
2020-09-26	E08000035	B.1.177	9
2020-09-26	E08000035	B.1.177.4	7
2020-09-26	E08000035	B.1.221	1
2020-09-26	E08000035	B.1.258	1
2020-09-26	E08000035	B.1.389	2
2020-09-26	E08000035	B.1.523	2
2020-09-26	E08000036	B.1.1.1	2
2020-09-26	E08000036	B.1.1.279	1
2020-09-26	E08000036	B.1.1.303	2
2020-09-26	E08000036	B.1.1.307	1
2020-09-26	E08000036	B.1.1.311	4
2020-09-26	E08000036	B.1.1.315	2
2020-09-26	E08000036	B.1.1.37	2
2020-09-26	E08000036	B.1.177	2
2020-09-26	E08000036	B.1.177.2	1
2020-09-26	E08000036	B.1.177.4	1
2020-09-26	E08000036	B.1.367	3
2020-09-26	E08000037	B.1.1.307	4
2020-09-26	E08000037	B.1.1.315	5
2020-09-26	E08000037	B.1.1.37	5
2020-09-26	E08000037	B.1.160	1
2020-09-26	E08000037	B.1.177	6
2020-09-26	E08000037	B.1.177.4	1
2020-09-26	E08000037	B.1.235	1
2020-09-26	E08000037	B.1.389	4
2020-09-26	E09000002	B.1.1	1
2020-09-26	E09000002	B.1.1.12	1
2020-09-26	E09000002	B.1.1.29	2
2020-09-26	E09000002	B.1.1.301	1
2020-09-26	E09000002	B.1.1.307	1
2020-09-26	E09000002	B.1.1.37	3
2020-09-26	E09000002	B.1.1.39	1
2020-09-26	E09000002	B.1.177	4
2020-09-26	E09000002	B.1.177.13	1
2020-09-26	E09000002	B.1.177.19	2
2020-09-26	E09000002	B.1.235	2
2020-09-26	E09000002	B.1.258	2
2020-09-26	E09000002	B.1.258.3	2
2020-09-26	E09000002	B.1.258.6	1
2020-09-26	E09000002	B.1.36.12	1
2020-09-26	E09000002	B.1.36.17	2
2020-09-26	E09000002	B.1.523	1
2020-09-26	E09000003	B	1
2020-09-26	E09000003	B.1.1.1	1
2020-09-26	E09000003	B.1.1.186	1
2020-09-26	E09000003	B.1.1.196	1
2020-09-26	E09000003	B.1.1.29	1
2020-09-26	E09000003	B.1.1.304	2
2020-09-26	E09000003	B.1.1.315	3
2020-09-26	E09000003	B.1.1.54	1
2020-09-26	E09000003	B.1.160	3
2020-09-26	E09000003	B.1.177	8
2020-09-26	E09000003	B.1.177.18	1
2020-09-26	E09000003	B.1.221	1
2020-09-26	E09000003	B.1.258.6	1
2020-09-26	E09000003	B.1.36	2
2020-09-26	E09000003	B.1.367	1
2020-09-26	E09000004	B.1	1
2020-09-26	E09000004	B.1.1.279	2
2020-09-26	E09000004	B.1.160	1
2020-09-26	E09000004	B.1.177	3
2020-09-26	E09000004	B.1.177.20	2
2020-09-26	E09000004	B.1.221	1
2020-09-26	E09000004	B.1.258.3	1
2020-09-26	E09000005	B.1.1.165	1
2020-09-26	E09000005	B.1.1.277	1
2020-09-26	E09000005	B.1.1.29	3
2020-09-26	E09000005	B.1.1.301	2
2020-09-26	E09000005	B.1.1.311	1
2020-09-26	E09000005	B.1.1.315	1
2020-09-26	E09000005	B.1.1.37	1
2020-09-26	E09000005	B.1.160	1
2020-09-26	E09000005	B.1.177	4
2020-09-26	E09000005	B.1.177.13	1
2020-09-26	E09000005	B.1.177.4	1
2020-09-26	E09000005	B.1.258	2
2020-09-26	E09000005	B.1.258.3	1
2020-09-26	E09000005	B.1.36.12	1
2020-09-26	E09000005	B.1.367	1
2020-09-26	E09000006	B.1.1.29	1
2020-09-26	E09000006	B.1.1.305	1
2020-09-26	E09000006	B.1.1.7	1
2020-09-26	E09000006	B.1.160	1
2020-09-26	E09000006	B.1.177	5
2020-09-26	E09000006	B.1.221.1	1
2020-09-26	E09000007	B.1.1.310	1
2020-09-26	E09000007	B.1.1.37	1
2020-09-26	E09000007	B.1.177	1
2020-09-26	E09000007	B.1.177.8	1
2020-09-26	E09000007	B.1.258	1
2020-09-26	E09000008	B.1.1.307	1
2020-09-26	E09000008	B.1.1.37	1
2020-09-26	E09000008	B.1.160	1
2020-09-26	E09000008	B.1.177	1
2020-09-26	E09000008	B.1.177.13	1
2020-09-26	E09000008	B.1.177.2	1
2020-09-26	E09000008	B.1.36.17	1
2020-09-26	E09000009	B.1.1.196	2
2020-09-26	E09000009	B.1.1.311	2
2020-09-26	E09000009	B.1.1.37	3
2020-09-26	E09000009	B.1.177.4	1
2020-09-26	E09000009	B.1.221.1	1
2020-09-26	E09000009	B.1.235	1
2020-09-26	E09000009	B.1.36	1
2020-09-26	E09000009	B.1.36.12	1
2020-09-26	E09000009	B.1.36.17	2
2020-09-26	E09000009	B.1.416.1	1
2020-09-26	E09000010	B.1	1
2020-09-26	E09000010	B.1.1.162	1
2020-09-26	E09000010	B.1.1.240	4
2020-09-26	E09000010	B.1.1.29	4
2020-09-26	E09000010	B.1.1.307	1
2020-09-26	E09000010	B.1.1.315	1
2020-09-26	E09000010	B.1.1.37	4
2020-09-26	E09000010	B.1.160	1
2020-09-26	E09000010	B.1.177	9
2020-09-26	E09000010	B.1.177.13	1
2020-09-26	E09000010	B.1.258	1
2020-09-26	E09000010	B.1.36.12	1
2020-09-26	E09000010	B.1.36.17	2
2020-09-26	E09000010	B.1.367	2
2020-09-26	E09000010	B.1.416.1	1
2020-09-26	E09000011	B.1.1.1	1
2020-09-26	E09000011	B.1.1.196	2
2020-09-26	E09000011	B.1.1.29	1
2020-09-26	E09000011	B.1.1.37	3
2020-09-26	E09000011	B.1.177	4
2020-09-26	E09000011	B.1.177.19	2
2020-09-26	E09000011	B.1.177.20	1
2020-09-26	E09000011	B.1.258.3	2
2020-09-26	E09000012	B.1	1
2020-09-26	E09000012	B.1.1.152	1
2020-09-26	E09000012	B.1.1.279	1
2020-09-26	E09000012	B.1.1.303	1
2020-09-26	E09000012	B.1.1.304	1
2020-09-26	E09000012	B.1.1.307	1
2020-09-26	E09000012	B.1.1.311	1
2020-09-26	E09000012	B.1.1.315	1
2020-09-26	E09000012	B.1.160	1
2020-09-26	E09000012	B.1.177	4
2020-09-26	E09000012	B.1.177.11	1
2020-09-26	E09000012	B.1.177.4	1
2020-09-26	E09000012	B.1.235	1
2020-09-26	E09000012	B.1.258	1
2020-09-26	E09000012	B.1.367	1
2020-09-26	E09000013	B.1.1.29	1
2020-09-26	E09000013	B.1.1.315	1
2020-09-26	E09000013	B.1.177	5
2020-09-26	E09000013	B.1.177.19	1
2020-09-26	E09000013	B.1.258.3	1
2020-09-26	E09000013	B.1.36.17	1
2020-09-26	E09000013	B.1.389	1
2020-09-26	E09000014	B.1	1
2020-09-26	E09000014	B.1.1.307	1
2020-09-26	E09000014	B.1.1.311	2
2020-09-26	E09000014	B.1.1.37	1
2020-09-26	E09000014	B.1.177	3
2020-09-26	E09000014	B.1.177.19	1
2020-09-26	E09000015	B.1.1.1	1
2020-09-26	E09000015	B.1.1.162	1
2020-09-26	E09000015	B.1.1.277	1
2020-09-26	E09000015	B.1.1.311	2
2020-09-26	E09000015	B.1.160	2
2020-09-26	E09000015	B.1.177	1
2020-09-26	E09000015	B.1.177.20	1
2020-09-26	E09000015	B.1.221.1	1
2020-09-26	E09000015	B.1.235	1
2020-09-26	E09000015	B.1.236	1
2020-09-26	E09000015	B.1.258.3	1
2020-09-26	E09000015	B.1.36	2
2020-09-26	E09000015	B.1.36.17	1
2020-09-26	E09000016	B.1.1.307	2
2020-09-26	E09000016	B.1.1.311	1
2020-09-26	E09000016	B.1.1.315	1
2020-09-26	E09000016	B.1.177	3
2020-09-26	E09000016	B.1.177.18	1
2020-09-26	E09000016	B.1.221	1
2020-09-26	E09000016	B.1.258	1
2020-09-26	E09000016	B.1.258.3	6
2020-09-26	E09000017	B.1	1
2020-09-26	E09000017	B.1.1.189	1
2020-09-26	E09000017	B.1.1.196	2
2020-09-26	E09000017	B.1.1.29	1
