"WeekEndDate","REGION","LINEAGE2","count","total","collection_date","collection_date_num","prop","DATE_NUM"
2020-10-10,"West Midlands","B.1.177+",129,270,2020-10-06,18541.5,0.477777777777778,18541.5
2020-10-17,"West Midlands","B.1.177+",231,386,2020-10-13,18548.5,0.598445595854922,18548.5
2020-10-24,"West Midlands","B.1.177+",341,523,2020-10-20,18555.5,0.652007648183556,18555.5
2020-10-31,"West Midlands","B.1.177+",343,463,2020-10-27,18562.5,0.740820734341253,18562.5
2020-11-07,"West Midlands","B.1.177+",462,636,2020-11-03,18569.5,0.726415094339623,18569.5
2020-11-14,"West Midlands","B.1.177+",695,943,2020-11-10,18576.5,0.737009544008484,18576.5
2020-11-21,"West Midlands","B.1.177+",582,782,2020-11-17,18583.5,0.744245524296675,18583.5
2020-11-28,"West Midlands","B.1.177+",159,205,2020-11-24,18590.5,0.775609756097561,18590.5
2020-12-05,"West Midlands","B.1.177+",92,133,2020-12-01,18597.5,0.691729323308271,18597.5
2020-12-12,"West Midlands","B.1.177+",344,512,2020-12-08,18604.5,0.671875,18604.5
2020-12-19,"West Midlands","B.1.177+",231,404,2020-12-15,18611.5,0.571782178217822,18611.5
2020-12-26,"West Midlands","B.1.177+",129,273,2020-12-22,18618.5,0.472527472527473,18618.5
2021-01-02,"West Midlands","B.1.177+",146,505,2020-12-29,18625.5,0.289108910891089,18625.5
2021-01-09,"West Midlands","B.1.177+",181,884,2021-01-05,18632.5,0.204751131221719,18632.5
2021-01-16,"West Midlands","B.1.177+",146,932,2021-01-12,18639.5,0.156652360515021,18639.5
2021-01-23,"West Midlands","B.1.177+",110,1041,2021-01-19,18646.5,0.10566762728146,18646.5
2021-01-30,"West Midlands","B.1.177+",71,1283,2021-01-26,18653.5,0.0553390491036633,18653.5
2021-02-06,"West Midlands","B.1.177+",20,338,2021-02-02,18660.5,0.0591715976331361,18660.5
2021-02-13,"West Midlands","B.1.177+",7,400,2021-02-09,18667.5,0.0175,18667.5
2021-02-20,"West Midlands","B.1.177+",9,608,2021-02-16,18674.5,0.0148026315789474,18674.5
2021-02-27,"West Midlands","B.1.177+",7,430,2021-02-23,18681.5,0.0162790697674419,18681.5
2021-03-06,"West Midlands","B.1.177+",3,607,2021-03-02,18688.5,0.00494233937397035,18688.5
2021-03-13,"West Midlands","B.1.177+",4,843,2021-03-09,18695.5,0.00474495848161329,18695.5
2021-03-20,"West Midlands","B.1.177+",1,1006,2021-03-16,18702.5,0.00099403578528827,18702.5
2021-03-27,"West Midlands","B.1.177+",0,1214,2021-03-23,18709.5,0,18709.5
2021-04-03,"West Midlands","B.1.177+",0,885,2021-03-30,18716.5,0,18716.5
2021-04-10,"West Midlands","B.1.177+",1,538,2021-04-06,18723.5,0.00185873605947955,18723.5
2021-04-17,"West Midlands","B.1.177+",0,527,2021-04-13,18730.5,0,18730.5
2021-04-24,"West Midlands","B.1.177+",0,532,2021-04-20,18737.5,0,18737.5
2021-05-01,"West Midlands","B.1.177+",0,500,2021-04-27,18744.5,0,18744.5
2021-05-08,"West Midlands","B.1.177+",0,531,2021-05-04,18751.5,0,18751.5
2021-05-15,"West Midlands","B.1.177+",0,437,2021-05-11,18758.5,0,18758.5
2021-05-22,"West Midlands","B.1.177+",0,530,2021-05-18,18765.5,0,18765.5
2021-05-29,"West Midlands","B.1.177+",0,853,2021-05-25,18772.5,0,18772.5
2021-06-05,"West Midlands","B.1.177+",0,1320,2021-06-01,18779.5,0,18779.5
2021-06-12,"West Midlands","B.1.177+",0,1196,2021-06-08,18786.5,0,18786.5
2020-09-05,"North East","B.1.177+",16,73,2020-09-01,18506.5,0.219178082191781,18506.5
2020-09-12,"North East","B.1.177+",42,219,2020-09-08,18513.5,0.191780821917808,18513.5
2020-09-19,"North East","B.1.177+",45,249,2020-09-15,18520.5,0.180722891566265,18520.5
2020-09-26,"North East","B.1.177+",83,327,2020-09-22,18527.5,0.253822629969419,18527.5
2020-10-03,"North East","B.1.177+",172,698,2020-09-29,18534.5,0.246418338108883,18534.5
2020-10-10,"North East","B.1.177+",38,148,2020-10-06,18541.5,0.256756756756757,18541.5
2020-10-17,"North East","B.1.177+",28,75,2020-10-13,18548.5,0.373333333333333,18548.5
2020-10-24,"North East","B.1.177+",105,238,2020-10-20,18555.5,0.441176470588235,18555.5
2020-10-31,"North East","B.1.177+",212,397,2020-10-27,18562.5,0.534005037783375,18562.5
2020-11-07,"North East","B.1.177+",230,405,2020-11-03,18569.5,0.567901234567901,18569.5
2020-11-14,"North East","B.1.177+",245,403,2020-11-10,18576.5,0.607940446650124,18576.5
2020-11-21,"North East","B.1.177+",155,253,2020-11-17,18583.5,0.612648221343874,18583.5
2020-11-28,"North East","B.1.177+",143,232,2020-11-24,18590.5,0.616379310344828,18590.5
2020-12-05,"North East","B.1.177+",22,34,2020-12-01,18597.5,0.647058823529412,18597.5
2020-12-12,"North East","B.1.177+",192,295,2020-12-08,18604.5,0.650847457627119,18604.5
2020-12-19,"North East","B.1.177+",48,87,2020-12-15,18611.5,0.551724137931034,18611.5
2020-12-26,"North East","B.1.177+",127,241,2020-12-22,18618.5,0.526970954356846,18618.5
2021-01-02,"North East","B.1.177+",113,263,2020-12-29,18625.5,0.429657794676806,18625.5
2021-01-09,"North East","B.1.177+",72,322,2021-01-05,18632.5,0.22360248447205,18632.5
2021-01-16,"North East","B.1.177+",41,233,2021-01-12,18639.5,0.175965665236052,18639.5
2021-01-23,"North East","B.1.177+",93,752,2021-01-19,18646.5,0.123670212765957,18646.5
2021-01-30,"North East","B.1.177+",28,462,2021-01-26,18653.5,0.0606060606060606,18653.5
2021-02-06,"North East","B.1.177+",7,174,2021-02-02,18660.5,0.0402298850574713,18660.5
2021-02-13,"North East","B.1.177+",5,206,2021-02-09,18667.5,0.0242718446601942,18667.5
2021-02-20,"North East","B.1.177+",32,1148,2021-02-16,18674.5,0.0278745644599303,18674.5
2021-02-27,"North East","B.1.177+",13,1547,2021-02-23,18681.5,0.00840336134453781,18681.5
2021-03-06,"North East","B.1.177+",4,1003,2021-03-02,18688.5,0.00398803589232303,18688.5
2021-03-13,"North East","B.1.177+",0,1416,2021-03-09,18695.5,0,18695.5
2021-03-20,"North East","B.1.177+",0,1040,2021-03-16,18702.5,0,18702.5
2021-03-27,"North East","B.1.177+",0,843,2021-03-23,18709.5,0,18709.5
2021-04-03,"North East","B.1.177+",0,842,2021-03-30,18716.5,0,18716.5
2021-04-10,"North East","B.1.177+",0,445,2021-04-06,18723.5,0,18723.5
2021-04-17,"North East","B.1.177+",0,237,2021-04-13,18730.5,0,18730.5
2021-04-24,"North East","B.1.177+",0,199,2021-04-20,18737.5,0,18737.5
2021-05-01,"North East","B.1.177+",0,192,2021-04-27,18744.5,0,18744.5
2021-05-08,"North East","B.1.177+",0,72,2021-05-04,18751.5,0,18751.5
2021-05-15,"North East","B.1.177+",0,31,2021-05-11,18758.5,0,18758.5
2021-05-22,"North East","B.1.177+",0,7,2021-05-18,18765.5,0,18765.5
2021-05-29,"North East","B.1.177+",0,134,2021-05-25,18772.5,0,18772.5
2021-06-05,"North East","B.1.177+",0,230,2021-06-01,18779.5,0,18779.5
2021-06-12,"North East","B.1.177+",0,257,2021-06-08,18786.5,0,18786.5
2020-09-05,"Yorkshire and The Humber","B.1.177+",12,101,2020-09-01,18506.5,0.118811881188119,18506.5
2020-09-12,"Yorkshire and The Humber","B.1.177+",52,284,2020-09-08,18513.5,0.183098591549296,18513.5
2020-09-19,"Yorkshire and The Humber","B.1.177+",32,150,2020-09-15,18520.5,0.213333333333333,18520.5
2020-09-26,"Yorkshire and The Humber","B.1.177+",112,338,2020-09-22,18527.5,0.331360946745562,18527.5
2020-10-03,"Yorkshire and The Humber","B.1.177+",120,325,2020-09-29,18534.5,0.369230769230769,18534.5
2020-10-10,"Yorkshire and The Humber","B.1.177+",398,847,2020-10-06,18541.5,0.469893742621015,18541.5
2020-10-17,"Yorkshire and The Humber","B.1.177+",404,783,2020-10-13,18548.5,0.515964240102171,18548.5
2020-10-24,"Yorkshire and The Humber","B.1.177+",420,741,2020-10-20,18555.5,0.566801619433198,18555.5
2020-10-31,"Yorkshire and The Humber","B.1.177+",409,661,2020-10-27,18562.5,0.618759455370651,18562.5
2020-11-07,"Yorkshire and The Humber","B.1.177+",910,1378,2020-11-03,18569.5,0.660377358490566,18569.5
2020-11-14,"Yorkshire and The Humber","B.1.177+",1055,1473,2020-11-10,18576.5,0.71622539035981,18576.5
2020-11-21,"Yorkshire and The Humber","B.1.177+",492,696,2020-11-17,18583.5,0.706896551724138,18583.5
2020-11-28,"Yorkshire and The Humber","B.1.177+",286,376,2020-11-24,18590.5,0.76063829787234,18590.5
2020-12-05,"Yorkshire and The Humber","B.1.177+",74,96,2020-12-01,18597.5,0.770833333333333,18597.5
2020-12-12,"Yorkshire and The Humber","B.1.177+",440,573,2020-12-08,18604.5,0.767888307155323,18604.5
2020-12-19,"Yorkshire and The Humber","B.1.177+",206,285,2020-12-15,18611.5,0.72280701754386,18611.5
2020-12-26,"Yorkshire and The Humber","B.1.177+",109,190,2020-12-22,18618.5,0.573684210526316,18618.5
2021-01-02,"Yorkshire and The Humber","B.1.177+",98,195,2020-12-29,18625.5,0.502564102564103,18625.5
2021-01-09,"Yorkshire and The Humber","B.1.177+",132,366,2021-01-05,18632.5,0.360655737704918,18632.5
2021-01-16,"Yorkshire and The Humber","B.1.177+",153,535,2021-01-12,18639.5,0.285981308411215,18639.5
2021-01-23,"Yorkshire and The Humber","B.1.177+",167,858,2021-01-19,18646.5,0.194638694638695,18646.5
2021-01-30,"Yorkshire and The Humber","B.1.177+",97,981,2021-01-26,18653.5,0.0988786952089704,18653.5
2021-02-06,"Yorkshire and The Humber","B.1.177+",20,225,2021-02-02,18660.5,0.0888888888888889,18660.5
2021-02-13,"Yorkshire and The Humber","B.1.177+",19,513,2021-02-09,18667.5,0.037037037037037,18667.5
2021-02-20,"Yorkshire and The Humber","B.1.177+",43,1420,2021-02-16,18674.5,0.0302816901408451,18674.5
2021-02-27,"Yorkshire and The Humber","B.1.177+",32,2493,2021-02-23,18681.5,0.0128359406337746,18681.5
2021-03-06,"Yorkshire and The Humber","B.1.177+",20,2491,2021-03-02,18688.5,0.00802890405459655,18688.5
2021-03-13,"Yorkshire and The Humber","B.1.177+",12,3273,2021-03-09,18695.5,0.00366636113657195,18695.5
2021-03-20,"Yorkshire and The Humber","B.1.177+",3,3687,2021-03-16,18702.5,0.00081366965012205,18702.5
2021-03-27,"Yorkshire and The Humber","B.1.177+",3,3693,2021-03-23,18709.5,0.000812347684809098,18709.5
2021-04-03,"Yorkshire and The Humber","B.1.177+",0,2876,2021-03-30,18716.5,0,18716.5
2021-04-10,"Yorkshire and The Humber","B.1.177+",0,1888,2021-04-06,18723.5,0,18723.5
2021-04-17,"Yorkshire and The Humber","B.1.177+",1,1700,2021-04-13,18730.5,0.000588235294117647,18730.5
2021-04-24,"Yorkshire and The Humber","B.1.177+",0,1618,2021-04-20,18737.5,0,18737.5
2021-05-01,"Yorkshire and The Humber","B.1.177+",0,1021,2021-04-27,18744.5,0,18744.5
2021-05-08,"Yorkshire and The Humber","B.1.177+",0,356,2021-05-04,18751.5,0,18751.5
2021-05-15,"Yorkshire and The Humber","B.1.177+",0,149,2021-05-11,18758.5,0,18758.5
2021-05-22,"Yorkshire and The Humber","B.1.177+",0,116,2021-05-18,18765.5,0,18765.5
2021-05-29,"Yorkshire and The Humber","B.1.177+",0,339,2021-05-25,18772.5,0,18772.5
2021-06-05,"Yorkshire and The Humber","B.1.177+",0,463,2021-06-01,18779.5,0,18779.5
2021-06-12,"Yorkshire and The Humber","B.1.177+",0,461,2021-06-08,18786.5,0,18786.5
2020-09-05,"London","B.1.351",0,553,2020-09-01,18506.5,0,18506.5
2020-09-12,"London","B.1.351",0,372,2020-09-08,18513.5,0,18513.5
2020-09-19,"London","B.1.351",0,89,2020-09-15,18520.5,0,18520.5
2020-09-26,"London","B.1.351",0,478,2020-09-22,18527.5,0,18527.5
2020-10-03,"London","B.1.351",0,244,2020-09-29,18534.5,0,18534.5
2020-10-10,"London","B.1.351",0,329,2020-10-06,18541.5,0,18541.5
2020-10-17,"London","B.1.351",0,625,2020-10-13,18548.5,0,18548.5
2020-10-24,"London","B.1.351",0,1106,2020-10-20,18555.5,0,18555.5
2020-10-31,"London","B.1.351",0,325,2020-10-27,18562.5,0,18562.5
2020-11-07,"London","B.1.351",0,847,2020-11-03,18569.5,0,18569.5
2020-11-14,"London","B.1.351",0,1438,2020-11-10,18576.5,0,18576.5
2020-11-21,"London","B.1.351",0,826,2020-11-17,18583.5,0,18583.5
2020-11-28,"London","B.1.351",0,461,2020-11-24,18590.5,0,18590.5
2020-12-05,"London","B.1.351",1,420,2020-12-01,18597.5,0.00238095238095238,18597.5
2020-12-12,"London","B.1.351",0,1354,2020-12-08,18604.5,0,18604.5
2020-12-19,"London","B.1.351",0,2387,2020-12-15,18611.5,0,18611.5
2020-12-26,"London","B.1.351",0,988,2020-12-22,18618.5,0,18618.5
2021-01-02,"London","B.1.351",1,2001,2020-12-29,18625.5,0.000499750124937531,18625.5
2021-01-09,"London","B.1.351",3,1547,2021-01-05,18632.5,0.00193923723335488,18632.5
2021-01-16,"London","B.1.351",4,1479,2021-01-12,18639.5,0.00270453008789723,18639.5
2021-01-23,"London","B.1.351",2,1639,2021-01-19,18646.5,0.0012202562538133,18646.5
2021-01-30,"London","B.1.351",3,1500,2021-01-26,18653.5,0.002,18653.5
2021-02-06,"London","B.1.351",0,509,2021-02-02,18660.5,0,18660.5
2021-02-13,"London","B.1.351",3,672,2021-02-09,18667.5,0.00446428571428571,18667.5
2021-02-20,"London","B.1.351",1,902,2021-02-16,18674.5,0.00110864745011086,18674.5
2021-02-27,"London","B.1.351",3,584,2021-02-23,18681.5,0.00513698630136986,18681.5
2021-03-06,"London","B.1.351",6,646,2021-03-02,18688.5,0.00928792569659443,18688.5
2021-03-13,"London","B.1.351",3,585,2021-03-09,18695.5,0.00512820512820513,18695.5
2021-03-20,"London","B.1.351",21,515,2021-03-16,18702.5,0.0407766990291262,18702.5
2021-03-27,"London","B.1.351",13,647,2021-03-23,18709.5,0.0200927357032458,18709.5
2021-04-03,"London","B.1.351",4,438,2021-03-30,18716.5,0.0091324200913242,18716.5
2021-04-10,"London","B.1.351",9,351,2021-04-06,18723.5,0.0256410256410256,18723.5
2021-04-17,"London","B.1.351",11,323,2021-04-13,18730.5,0.0340557275541796,18730.5
2021-04-24,"London","B.1.351",11,360,2021-04-20,18737.5,0.0305555555555556,18737.5
2021-05-01,"London","B.1.351",12,295,2021-04-27,18744.5,0.0406779661016949,18744.5
2021-05-08,"London","B.1.351",10,391,2021-05-04,18751.5,0.0255754475703325,18751.5
2021-05-15,"London","B.1.351",5,468,2021-05-11,18758.5,0.0106837606837607,18758.5
2021-05-22,"London","B.1.351",6,651,2021-05-18,18765.5,0.00921658986175115,18765.5
2021-05-29,"London","B.1.351",9,984,2021-05-25,18772.5,0.00914634146341463,18772.5
2021-06-05,"London","B.1.351",0,1964,2021-06-01,18779.5,0,18779.5
2021-06-12,"London","B.1.351",1,1694,2021-06-08,18786.5,0.000590318772136954,18786.5
2020-09-05,"North West","B.1.351",0,67,2020-09-01,18506.5,0,18506.5
2020-09-12,"North West","B.1.351",0,527,2020-09-08,18513.5,0,18513.5
2020-09-19,"North West","B.1.351",0,507,2020-09-15,18520.5,0,18520.5
2020-09-26,"North West","B.1.351",0,763,2020-09-22,18527.5,0,18527.5
2020-10-03,"North West","B.1.351",0,347,2020-09-29,18534.5,0,18534.5
2020-10-10,"North West","B.1.351",0,990,2020-10-06,18541.5,0,18541.5
2020-10-17,"North West","B.1.351",0,1473,2020-10-13,18548.5,0,18548.5
2020-10-24,"North West","B.1.351",0,1192,2020-10-20,18555.5,0,18555.5
2020-10-31,"North West","B.1.351",0,606,2020-10-27,18562.5,0,18562.5
2020-11-07,"North West","B.1.351",0,1562,2020-11-03,18569.5,0,18569.5
2020-11-14,"North West","B.1.351",0,949,2020-11-10,18576.5,0,18576.5
2020-11-21,"North West","B.1.351",0,688,2020-11-17,18583.5,0,18583.5
2020-11-28,"North West","B.1.351",0,650,2020-11-24,18590.5,0,18590.5
2020-12-05,"North West","B.1.351",0,155,2020-12-01,18597.5,0,18597.5
2020-12-12,"North West","B.1.351",1,599,2020-12-08,18604.5,0.00166944908180301,18604.5
2020-12-19,"North West","B.1.351",1,432,2020-12-15,18611.5,0.00231481481481481,18611.5
2020-12-26,"North West","B.1.351",0,481,2020-12-22,18618.5,0,18618.5
2021-01-02,"North West","B.1.351",0,773,2020-12-29,18625.5,0,18625.5
2021-01-09,"North West","B.1.351",0,1559,2021-01-05,18632.5,0,18632.5
2021-01-16,"North West","B.1.351",2,3522,2021-01-12,18639.5,0.00056785917092561,18639.5
2021-01-23,"North West","B.1.351",0,3310,2021-01-19,18646.5,0,18646.5
2021-01-30,"North West","B.1.351",0,4832,2021-01-26,18653.5,0,18653.5
2021-02-06,"North West","B.1.351",3,1063,2021-02-02,18660.5,0.00282220131702728,18660.5
2021-02-13,"North West","B.1.351",3,1929,2021-02-09,18667.5,0.0015552099533437,18667.5
2021-02-20,"North West","B.1.351",3,2496,2021-02-16,18674.5,0.00120192307692308,18674.5
2021-02-27,"North West","B.1.351",2,1883,2021-02-23,18681.5,0.00106213489113117,18681.5
2021-03-06,"North West","B.1.351",7,1710,2021-03-02,18688.5,0.00409356725146199,18688.5
2021-03-13,"North West","B.1.351",0,1406,2021-03-09,18695.5,0,18695.5
2021-03-20,"North West","B.1.351",1,2025,2021-03-16,18702.5,0.000493827160493827,18702.5
2021-03-27,"North West","B.1.351",1,2704,2021-03-23,18709.5,0.000369822485207101,18709.5
2021-04-03,"North West","B.1.351",3,1783,2021-03-30,18716.5,0.00168255748738082,18716.5
2021-04-10,"North West","B.1.351",4,891,2021-04-06,18723.5,0.00448933782267116,18723.5
2021-04-17,"North West","B.1.351",1,768,2021-04-13,18730.5,0.00130208333333333,18730.5
2021-04-24,"North West","B.1.351",4,870,2021-04-20,18737.5,0.00459770114942529,18737.5
2021-05-01,"North West","B.1.351",0,1116,2021-04-27,18744.5,0,18744.5
2021-05-08,"North West","B.1.351",0,1585,2021-05-04,18751.5,0,18751.5
2021-05-15,"North West","B.1.351",0,1936,2021-05-11,18758.5,0,18758.5
2021-05-22,"North West","B.1.351",1,2914,2021-05-18,18765.5,0.000343170899107756,18765.5
2021-05-29,"North West","B.1.351",0,4487,2021-05-25,18772.5,0,18772.5
2021-06-05,"North West","B.1.351",0,6423,2021-06-01,18779.5,0,18779.5
2021-06-12,"North West","B.1.351",0,6282,2021-06-08,18786.5,0,18786.5
2020-09-05,"South West","B.1.351",0,135,2020-09-01,18506.5,0,18506.5
2020-09-12,"South West","B.1.351",0,62,2020-09-08,18513.5,0,18513.5
2020-09-19,"South West","B.1.351",0,39,2020-09-15,18520.5,0,18520.5
2020-09-26,"South West","B.1.351",0,141,2020-09-22,18527.5,0,18527.5
2020-10-03,"South West","B.1.351",0,71,2020-09-29,18534.5,0,18534.5
2020-10-10,"South West","B.1.351",0,230,2020-10-06,18541.5,0,18541.5
2020-10-17,"South West","B.1.351",0,108,2020-10-13,18548.5,0,18548.5
2020-10-24,"South West","B.1.351",0,186,2020-10-20,18555.5,0,18555.5
2020-10-31,"South West","B.1.351",0,87,2020-10-27,18562.5,0,18562.5
2020-11-07,"South West","B.1.351",0,114,2020-11-03,18569.5,0,18569.5
2020-11-14,"South West","B.1.351",0,219,2020-11-10,18576.5,0,18576.5
2020-11-21,"South West","B.1.351",0,102,2020-11-17,18583.5,0,18583.5
2020-11-28,"South West","B.1.351",0,112,2020-11-24,18590.5,0,18590.5
2020-12-05,"South West","B.1.351",0,43,2020-12-01,18597.5,0,18597.5
2020-12-12,"South West","B.1.351",0,97,2020-12-08,18604.5,0,18604.5
2020-12-19,"South West","B.1.351",0,156,2020-12-15,18611.5,0,18611.5
2020-12-26,"South West","B.1.351",0,80,2020-12-22,18618.5,0,18618.5
2021-01-02,"South West","B.1.351",0,127,2020-12-29,18625.5,0,18625.5
2021-01-09,"South West","B.1.351",0,259,2021-01-05,18632.5,0,18632.5
2021-01-16,"South West","B.1.351",0,468,2021-01-12,18639.5,0,18639.5
2021-01-23,"South West","B.1.351",0,258,2021-01-19,18646.5,0,18646.5
2021-01-30,"South West","B.1.351",1,279,2021-01-26,18653.5,0.003584229390681,18653.5
2021-02-06,"South West","B.1.351",0,92,2021-02-02,18660.5,0,18660.5
2021-02-13,"South West","B.1.351",0,197,2021-02-09,18667.5,0,18667.5
2021-02-20,"South West","B.1.351",0,272,2021-02-16,18674.5,0,18674.5
2021-02-27,"South West","B.1.351",0,190,2021-02-23,18681.5,0,18681.5
2021-03-06,"South West","B.1.351",0,209,2021-03-02,18688.5,0,18688.5
2021-03-13,"South West","B.1.351",0,140,2021-03-09,18695.5,0,18695.5
2021-03-20,"South West","B.1.351",0,103,2021-03-16,18702.5,0,18702.5
2021-03-27,"South West","B.1.351",0,150,2021-03-23,18709.5,0,18709.5
2021-04-03,"South West","B.1.351",2,100,2021-03-30,18716.5,0.02,18716.5
2021-04-10,"South West","B.1.351",0,93,2021-04-06,18723.5,0,18723.5
2021-04-17,"South West","B.1.351",0,47,2021-04-13,18730.5,0,18730.5
2021-04-24,"South West","B.1.351",0,31,2021-04-20,18737.5,0,18737.5
2021-05-01,"South West","B.1.351",0,30,2021-04-27,18744.5,0,18744.5
2021-05-08,"South West","B.1.351",0,20,2021-05-04,18751.5,0,18751.5
2021-05-15,"South West","B.1.351",0,54,2021-05-11,18758.5,0,18758.5
2021-05-22,"South West","B.1.351",1,133,2021-05-18,18765.5,0.0075187969924812,18765.5
2021-05-29,"South West","B.1.351",0,166,2021-05-25,18772.5,0,18772.5
2021-06-05,"South West","B.1.351",0,425,2021-06-01,18779.5,0,18779.5
2021-06-12,"South West","B.1.351",0,1039,2021-06-08,18786.5,0,18786.5
2020-09-05,"South East","B.1.351",0,233,2020-09-01,18506.5,0,18506.5
2020-09-12,"South East","B.1.351",0,140,2020-09-08,18513.5,0,18513.5
2020-09-19,"South East","B.1.351",0,48,2020-09-15,18520.5,0,18520.5
2020-09-26,"South East","B.1.351",0,178,2020-09-22,18527.5,0,18527.5
2020-10-03,"South East","B.1.351",0,57,2020-09-29,18534.5,0,18534.5
2020-10-10,"South East","B.1.351",0,261,2020-10-06,18541.5,0,18541.5
2020-10-17,"South East","B.1.351",0,300,2020-10-13,18548.5,0,18548.5
2020-10-24,"South East","B.1.351",0,512,2020-10-20,18555.5,0,18555.5
2020-10-31,"South East","B.1.351",0,295,2020-10-27,18562.5,0,18562.5
2020-11-07,"South East","B.1.351",0,470,2020-11-03,18569.5,0,18569.5
2020-11-14,"South East","B.1.351",0,918,2020-11-10,18576.5,0,18576.5
