"LINEAGE2","DATE_NUM","REGION","prob","SE","df","asymp.LCL","asymp.UCL","collection_date","WEEKDAY","totcases_rollingmean","totcases","totcases_smoothed","cases","cases_rollingmean","cases_smoothed"
"B.1.617.1",18645,"London",0.001,3.13725140926323e-21,NA,0.001,0.001,2021-01-18,"Monday",8007.42857142857,8292,6538.59364013482,NA,4.45789341237453e-18,NA
"B.1.617.2",18645,"London",0.001,2.03688312142515e-17,NA,0.001,0.001,2021-01-18,"Monday",8007.42857142857,8292,6538.59364013482,NA,6.1170745559345e-14,NA
"P.1",18645,"London",0.001,1.41383411747325e-05,NA,0.001,0.001,2021-01-18,"Monday",8007.42857142857,8292,6538.59364013482,NA,0.0723055531994636,NA
"B.1.1.7",18646,"London",0.965201080442919,0.00144731565148361,NA,0.96236439389175,0.968037766994088,2021-01-19,"Tuesday",7604,6997,6189.56961936987,6753.5119598591,7339.38901568796,5974.17928409247
"other",18646,"London",0.0160562002331242,0.000947874316545848,NA,0.0141984007108238,0.0179139997554246,2021-01-19,"Tuesday",7604,6997,6189.56961936987,112.34523303117,122.091346572677,99.3809691654652
"B.1.177+",18646,"London",0.0141195227166983,0.000942596110053992,NA,0.0122720682890249,0.0159669771443717,2021-01-19,"Tuesday",7604,6997,6189.56961936987,98.7943004487379,107.364850737774,87.3937688472786
"B.1.351",18646,"London",0.00324603324739031,0.000493613023091629,NA,0.00227856949983078,0.00421349699494984,2021-01-19,"Tuesday",7604,6997,6189.56961936987,22.71249463199,24.6828368131559,20.0915487715116
"B.1.525",18646,"London",0.00136693171857343,0.000285146964731911,NA,0.001,0.00192580949974888,2021-01-19,"Tuesday",7604,6997,6189.56961936987,9.56442123485826,10.3941487880323,8.46071903703513
"B.1.617.1",18646,"London",0.001,7.73264717925233e-21,NA,0.001,0.001,2021-01-19,"Tuesday",7604,6997,6189.56961936987,NA,1.06527782430629e-17,NA
"B.1.617.2",18646,"London",0.001,3.6616559453798e-17,NA,0.001,0.001,2021-01-19,"Tuesday",7604,6997,6189.56961936987,NA,1.06432664698381e-13,NA
"P.1",18646,"London",0.001,1.56631149473043e-05,NA,0.001,0.001,2021-01-19,"Tuesday",7604,6997,6189.56961936987,NA,0.0778014004046371,NA
"B.1.1.7",18647,"London",0.96689162281325,0.00138324660367934,NA,0.964180509288301,0.969602736338199,2021-01-20,"Wednesday",7166.28571428571,6238,5850.87680049632,6031.46994310906,6929.02162382913,5657.16376451228
"other",18647,"London",0.0152154905198755,0.00090371868620701,NA,0.0134442344427539,0.0169867465969971,2021-01-20,"Wednesday",7166.28571428571,6238,5850.87680049632,94.9142298629833,109.038552348433,89.0239604909112
"B.1.177+",18647,"London",0.0131507636022967,0.000883478096375256,NA,0.0114191783522712,0.0148823488523222,2021-01-20,"Wednesday",7166.28571428571,6238,5850.87680049632,82.034463351127,94.2421293350876,76.9434976694893
"B.1.351",18647,"London",0.00334452885943878,0.000497795430920635,NA,0.00236886774316574,0.00432018997571182,2021-01-20,"Wednesday",7166.28571428571,6238,5850.87680049632,20.8631710251791,23.9678493864124,19.5684263122808
"B.1.525",18647,"London",0.001386007520648,0.000285549981778267,NA,0.001,0.00194567520071947,2021-01-20,"Wednesday",7166.28571428571,6238,5850.87680049632,8.6459149138022,9.9325258951123,8.10935924787279
"B.1.617.1",18647,"London",0.001,1.8969797427723e-20,NA,0.001,0.001,2021-01-20,"Wednesday",7166.28571428571,6238,5850.87680049632,NA,2.51536755703791e-17,NA
"B.1.617.2",18647,"London",0.001,6.56622201373888e-17,NA,0.001,0.001,2021-01-20,"Wednesday",7166.28571428571,6238,5850.87680049632,NA,1.83383202382988e-13,NA
"P.1",18647,"London",0.001,1.73355984633447e-05,NA,0.001,0.001,2021-01-20,"Wednesday",7166.28571428571,6238,5850.87680049632,NA,0.0830334915402517,NA
"B.1.1.7",18648,"London",0.968465218173352,0.00132406368455893,NA,0.965870101038379,0.971060335308325,2021-01-21,"Thursday",6720,5786,5522.44820514647,5603.53975235101,6508.08626612492,5348.29900584821
"other",18648,"London",0.0144248540711617,0.000862412888866708,NA,0.0127345558691798,0.0161151522731436,2021-01-21,"Thursday",6720,5786,5522.44820514647,83.4622056557416,96.9350193582066,79.6605094747867
"B.1.177+",18648,"London",0.0122462543898195,0.000827990051097092,NA,0.0106234237101117,0.0138690850695273,2021-01-21,"Thursday",6720,5786,5522.44820514647,70.8568278994956,82.294829499587,67.6293055748258
"B.1.351",18648,"London",0.0034453602316476,0.000502017907890403,NA,0.00246142321258826,0.00442929725070693,2021-01-21,"Thursday",6720,5786,5522.44820514647,19.934854300313,23.1528207566718,19.0268234273453
"B.1.525",18648,"London",0.00140519976860628,0.000286090662508194,NA,0.001,0.00196592716343554,2021-01-21,"Thursday",6720,5786,5522.44820514647,8.13048586115591,9.44294244503417,7.76014294001197
"B.1.617.1",18648,"London",0.001,4.63087801635996e-20,NA,0.001,0.001,2021-01-21,"Thursday",6720,5786,5522.44820514647,NA,5.88273491652683e-17,NA
"B.1.617.2",18648,"London",0.001,1.1744589015711e-16,NA,0.001,0.001,2021-01-21,"Thursday",6720,5786,5522.44820514647,NA,3.13673453738607e-13,NA
"P.1",18648,"London",0.001,1.91677459819564e-05,NA,0.001,0.001,2021-01-21,"Thursday",6720,5786,5522.44820514647,NA,0.0881218155759817,NA
"B.1.1.7",18649,"London",0.969928634764527,0.00126949654356706,NA,0.967440467260637,0.972416802268417,2021-01-22,"Friday",6345.85714285714,5561,5204.25233396243,5393.77313792553,6155.02855498215,5047.75336125029
"other",18649,"London",0.0136814918728005,0.000823749887698828,NA,0.0120669717606419,0.0152960119849592,2021-01-22,"Friday",6345.85714285714,5561,5204.25233396243,76.0827763046438,86.8207929259533,71.2019360111103
"B.1.177+",18649,"London",0.0114019482850126,0.000775895399959963,NA,0.00988122124532082,0.0129226753247045,2021-01-22,"Friday",6345.85714285714,5561,5204.25233396243,63.4062344129553,72.3551349669353,59.338615973996
"B.1.351",18649,"London",0.00354857504067038,0.000506308376410165,NA,0.00255622885783551,0.00454092122350525,2021-01-22,"Friday",6345.85714285714,5561,5204.25233396243,19.733625801168,22.5187502688027,18.4676799376497
"B.1.525",18649,"London",0.00142451789063364,0.000286781686405988,NA,0.001,0.00198659966741504,2021-01-22,"Friday",6345.85714285714,5561,5204.25233396243,7.92174398981367,9.03978703140528,7.41355055710137
"B.1.617.1",18649,"London",0.001,1.12470943846868e-19,NA,0.001,0.001,2021-01-22,"Friday",6345.85714285714,5561,5204.25233396243,NA,1.37889944429638e-16,NA
"B.1.617.2",18649,"London",0.001,2.0950851099214e-16,NA,0.001,0.001,2021-01-22,"Friday",6345.85714285714,5561,5204.25233396243,NA,5.39028914956531e-13,NA
"P.1",18649,"London",0.001,2.11721487351269e-05,NA,0.001,0.001,2021-01-22,"Friday",6345.85714285714,5561,5204.25233396243,NA,0.0941226818945796,NA
"B.1.1.7",18650,"London",0.971288280441797,0.00121929576827179,NA,0.968898504649482,0.973678056234112,2021-01-23,"Saturday",6057,4143,4896.28665965685,4024.04734587037,5883.09311463596,4755.70585020821
"other",18650,"London",0.0129827326659654,0.000787538236744525,NA,0.011439186085498,0.0145262792464329,2021-01-23,"Saturday",6057,4143,4896.28665965685,53.7874614350947,78.6364117577525,63.5671807582577
"B.1.177+",18650,"London",0.0106140291483596,0.000726975406549056,NA,0.00918918353387708,0.0120388747628421,2021-01-23,"Saturday",6057,4143,4896.28665965685,43.9739227616538,64.289174551614,51.969329324322
"B.1.351",18650,"London",0.00365422078746984,0.000510696939948304,NA,0.00265327317815635,0.00465516839678333,2021-01-23,"Saturday",6057,4143,4896.28665965685,15.1394367224876,22.1336153097048,17.8921124931293
"B.1.525",18650,"London",0.00144397123485862,0.000287635238306472,NA,0.001,0.0020077259426239,2021-01-23,"Saturday",6057,4143,4896.28665965685,5.98237282601928,8.74613376953868,7.07009709416651
"B.1.617.1",18650,"London",0.001,2.71708717386571e-19,NA,0.001,0.001,2021-01-23,"Saturday",6057,4143,4896.28665965685,NA,3.25068679555089e-16,NA
"B.1.617.2",18650,"London",0.001,3.72704110761047e-16,NA,0.001,0.001,2021-01-23,"Saturday",6057,4143,4896.28665965685,NA,9.33947384603223e-13,NA
"P.1",18650,"London",0.001,2.33620211421769e-05,NA,0.001,0.001,2021-01-23,"Saturday",6057,4143,4896.28665965685,NA,0.10154997542384,NA
"B.1.1.7",18651,"London",0.972550213827316,0.00117323173469442,NA,0.970250721881796,0.974849705772837,2021-01-24,"Sunday",5733.14285714286,3115,4598.57128274423,3029.49391607209,5575.76931161684,4472.34148433306
"other",18651,"London",0.012326031791291,0.000753601206331009,NA,0.0108490005681762,0.0138030630144057,2021-01-24,"Sunday",5733.14285714286,3115,4598.57128274423,38.3955890298713,70.6669011211555,56.682135825623
"B.1.177+",18651,"London",0.00987890137611715,0.000681027776112836,NA,0.00854411146246459,0.0112136912897697,2021-01-24,"Sunday",5733.14285714286,3115,4598.57128274423,30.7727777866049,56.6371528609048,45.4288321732748
"B.1.351",18651,"London",0.00376234470929965,0.00051521586832862,NA,0.00275254016311203,0.00477214925548728,2021-01-24,"Sunday",5733.14285714286,3115,4598.57128274423,11.7197037694684,21.5700596962305,17.3014103359701
"B.1.525",18651,"London",0.00146356906825474,0.000288662932312334,NA,0.001,0.00202933801925864,2021-01-24,"Sunday",5733.14285714286,3115,4598.57128274423,4.55901764761352,8.39085054959989,6.73032668758898
"B.1.617.1",18651,"London",0.001,6.52773642959415e-19,NA,0.001,0.001,2021-01-24,"Sunday",5733.14285714286,3115,4598.57128274423,NA,7.56034551195763e-16,NA
"B.1.617.2",18651,"London",0.001,6.61122867392432e-16,NA,0.001,0.001,2021-01-24,"Sunday",5733.14285714286,3115,4598.57128274423,NA,1.6006258638695e-12,NA
"P.1",18651,"London",0.001,2.57511783070602e-05,NA,0.001,0.001,2021-01-24,"Sunday",5733.14285714286,3115,4598.57128274423,NA,0.108581298127514,NA
"B.1.1.7",18652,"London",0.973720156150652,0.00113109341528598,NA,0.971503253793541,0.975937058507763,2021-01-25,"Monday",5256.57142857143,4956,4311.14277060052,4825.75709388263,5118.42955224563,4197.84661177689
"other",18652,"London",0.0117089692984434,0.000721775889608805,NA,0.0102943145499008,0.013123624046986,2021-01-25,"Monday",5256.57142857143,4956,4311.14277060052,58.0296518430855,61.5490334722177,50.4790383421677
"B.1.177+",18652,"London",0.00919317981435608,0.000637865328329592,NA,0.00794298674384327,0.0104433728848689,2021-01-25,"Monday",5256.57142857143,4956,4311.14277060052,45.5613991599487,48.3246063498638,39.6331106954918
"B.1.351",18652,"London",0.00387299369009777,0.000519899550541886,NA,0.00285400929545712,0.00489197808473843,2021-01-25,"Monday",5256.57142857143,4956,4311.14277060052,19.1945567281246,20.3586679744054,16.6970287476464
"B.1.525",18652,"London",0.00148332057703118,0.000289875736799443,NA,0.001,0.0020514665811501,2021-01-25,"Monday",5256.57142857143,4956,4311.14277060052,7.35133677976655,7.79718056463421,6.39480678215097
"B.1.617.1",18652,"London",0.001,1.55928936918617e-18,NA,0.001,0.001,2021-01-25,"Monday",5256.57142857143,4956,4311.14277060052,NA,1.69414978750897e-15,NA
"B.1.617.2",18652,"London",0.001,1.16926303542028e-15,NA,0.001,0.001,2021-01-25,"Monday",5256.57142857143,4956,4311.14277060052,NA,2.65020964951337e-12,NA
"P.1",18652,"London",0.001,2.83540037422558e-05,NA,0.001,0.001,2021-01-25,"Monday",5256.57142857143,4956,4311.14277060052,NA,0.112387964677421,NA
"B.1.1.7",18653,"London",0.974803503579868,0.00109268716280125,NA,0.972661876094409,0.976945131065328,2021-01-26,"Tuesday",4848.42857142857,4140,4034.05505604977,4035.68650482066,4726.26515828531,3932.41100227139
"other",18653,"London",0.0111292474483379,0.00069191230594571,NA,0.00977312424822421,0.0124853706484515,2021-01-26,"Tuesday",4848.42857142857,4140,4034.05505604977,46.0750844361187,53.9593613070198,44.8959969389963
"B.1.177+",18653,"London",0.00855367977503032,0.000597314746428037,NA,0.0073829643845967,0.00972439516546395,2021-01-26,"Tuesday",4848.42857142857,4140,4034.05505604977,35.4122342686255,41.4719054121077,34.5060151442917
"B.1.351",18653,"London",0.00398621416909607,0.000524784410492058,NA,0.00295765562488356,0.00501477271330859,2021-01-26,"Tuesday",4848.42857142857,4140,4034.05505604977,16.5029266600577,19.3268746692788,16.0806074233392
"B.1.525",18653,"London",0.00150323486832119,0.000291283902040547,NA,0.001,0.00207414082559696,2021-01-26,"Tuesday",4848.42857142857,4140,4034.05505604977,6.22339235484973,7.28832688513613,6.06413222098141
"B.1.617.1",18653,"London",0.001,3.70258343836692e-18,NA,0.001,0.001,2021-01-26,"Tuesday",4848.42857142857,4140,4034.05505604977,NA,3.79780273340124e-15,NA
"B.1.617.2",18653,"London",0.001,2.0616294930706e-15,NA,0.001,0.001,2021-01-26,"Tuesday",4848.42857142857,4140,4034.05505604977,NA,4.4021683785195e-12,NA
"P.1",18653,"London",0.001,3.11854062572464e-05,NA,0.001,0.001,2021-01-26,"Tuesday",4848.42857142857,4140,4034.05505604977,NA,0.116944869717724,NA
"B.1.1.7",18654,"London",0.97580533987255,0.00105783548382673,NA,0.973732020422681,0.977878659322419,2021-01-27,"Wednesday",4557.28571428571,4200,3767.74885234292,4098.38242746471,4447.02373532489,3676.58944941489
"other",18654,"London",0.0105846877214919,0.000663872514410328,NA,0.00928352150292165,0.0118858539400622,2021-01-27,"Wednesday",4557.28571428571,4200,3767.74885234292,44.4556884302662,48.2374461433306,39.8804450150595
"B.1.177+",18654,"London",0.00795740721172612,0.000559215407158558,NA,0.00686136515409544,0.00905344926935679,2021-01-27,"Wednesday",4557.28571428571,4200,3767.74885234292,33.4211102892497,36.2641782087535,29.9815118896063
"B.1.351",18654,"London",0.00410205204745623,0.000529908781454118,NA,0.00306344992071466,0.00514065417419781,2021-01-27,"Wednesday",4557.28571428571,4200,3767.74885234292,17.2286185993162,18.6942231951288,15.4555018940541
"B.1.525",18654,"London",0.00152332097299291,0.000292896892024331,NA,0.001,0.00209738833254431,2021-01-27,"Wednesday",4557.28571428571,4200,3767.74885234292,6.39794808657021,6.94220890849239,5.73949084774393
"B.1.617.1",18654,"London",0.001,8.73787199533716e-18,NA,0.001,0.001,2021-01-27,"Wednesday",4557.28571428571,4200,3767.74885234292,NA,8.62609531846916e-15,NA
"B.1.617.2",18654,"London",0.001,3.62354319823706e-15,NA,0.001,0.001,2021-01-27,"Wednesday",4557.28571428571,4200,3767.74885234292,NA,7.43063884388765e-12,NA
"P.1",18654,"London",0.001,3.42607649676763e-05,NA,0.001,0.001,2021-01-27,"Wednesday",4557.28571428571,4200,3767.74885234292,NA,0.123922505113061,NA
"B.1.1.7",18655,"London",0.976730449199063,0.0010263758121304,NA,0.974718789572685,0.978742108825442,2021-01-28,"Thursday",4280.42857142857,3848,3513.11307361111,3758.458768518,4180.82492133593,3431.36451047528
"other",18655,"London",0.0100732274331755,0.000637529748193218,NA,0.00882369208764389,0.0113227627787071,2021-01-28,"Thursday",4280.42857142857,3848,3513.11307361111,38.7617791628593,43.1177305114624,35.3883869889469
"B.1.177+",18655,"London",0.00740154910256135,0.000523418293678977,NA,0.00637566809810114,0.00842743010702155,2021-01-28,"Thursday",4280.42857142857,3848,3513.11307361111,28.4811609466561,31.6818022514351,26.0024789171829
"B.1.351",18655,"London",0.00422055259274926,0.000535312735650804,NA,0.00317135891040807,0.00526974627509044,2021-01-28,"Thursday",4280.42857142857,3848,3513.11307361111,16.2406863768991,18.0657739052209,14.8272784914507
"B.1.525",18655,"London",0.00154358784942276,0.000294723322025145,NA,0.001,0.00212123494599604,2021-01-28,"Thursday",4280.42857142857,3848,3513.11307361111,5.93972604457877,6.60721753317915,5.42279865407435
"B.1.617.1",18655,"London",0.001,2.04897920816656e-17,NA,0.001,0.001,2021-01-28,"Thursday",4280.42857142857,3848,3513.11307361111,NA,1.94616089214057e-14,NA
"B.1.617.2",18655,"London",0.001,6.34799429211e-15,NA,0.001,0.001,2021-01-28,"Thursday",4280.42857142857,3848,3513.11307361111,NA,1.24964419392897e-11,NA
"P.1",18655,"London",0.001,3.75958614284338e-05,NA,0.001,0.001,2021-01-28,"Thursday",4280.42857142857,3848,3513.11307361111,NA,0.131125891328441,NA
"B.1.1.7",18656,"London",0.977583329011504,0.000998159289381765,NA,0.975626972753482,0.979539685269527,2021-01-29,"Friday",3968.14285714286,3375,3270.82729497727,3299.34373541383,3879.19030427894,3197.50623564557
"other",18656,"London",0.00959291604409129,0.000612767578592051,NA,0.00839191365915705,0.0107939184290255,2021-01-29,"Friday",3968.14285714286,3375,3270.82729497727,32.3760916488081,38.066061279532,31.3767716354392
"B.1.177+",18656,"London",0.00688346407865214,0.000489784991431512,NA,0.00592350313527812,0.00784342502202616,2021-01-29,"Friday",3968.14285714286,3375,3270.82729497727,23.231691265451,27.3145688161029,22.514622192451
"B.1.351",18656,"London",0.0043417603411055,0.000541037866287945,NA,0.00328134560890873,0.00540217507330227,2021-01-29,"Friday",3968.14285714286,3375,3270.82729497727,14.6534411512311,17.2287252849839,14.2011482319377
"B.1.525",18656,"London",0.00156404438808653,0.000296770903385469,NA,0.001,0.00214570467038146,2021-01-29,"Friday",3968.14285714286,3375,3270.82729497727,5.27864980979203,6.20635156683993,5.11571907510944
"B.1.617.1",18656,"London",0.001,4.77318799427594e-17,NA,0.001,0.001,2021-01-29,"Friday",3968.14285714286,3375,3270.82729497727,NA,4.30706569614954e-14,NA
"B.1.617.2",18656,"London",0.001,1.10834629746978e-14,NA,0.001,0.001,2021-01-29,"Friday",3968.14285714286,3375,3270.82729497727,NA,2.06799361269426e-11,NA
"P.1",18656,"London",0.001,4.1206797975819e-05,NA,0.001,0.001,2021-01-29,"Friday",3968.14285714286,3375,3270.82729497727,NA,0.136845916441151,NA
"B.1.1.7",18657,"London",0.978368202851004,0.000973049559140878,NA,0.976461060759915,0.980275344942093,2021-01-30,"Saturday",3750.85714285714,2622,3041.33070922749,2565.28142787533,3669.71936200799,2975.54126026247
"other",18657,"London",0.00914191124432563,0.000589479115160405,NA,0.0079865534089727,0.0102972690796786,2021-01-30,"Saturday",3750.85714285714,2622,3041.33070922749,23.9700912826218,34.2900030901448,27.8035754083997
"B.1.177+",18657,"London",0.00640067332856933,0.000458186765506735,NA,0.00550264376998323,0.00729870288715543,2021-01-30,"Saturday",3750.85714285714,2622,3041.33070922749,16.7825654675088,24.0080112735595,19.4665643539113
"B.1.351",18657,"London",0.00446571899687258,0.00054712702063426,NA,0.00339336974146073,0.00553806825228443,2021-01-30,"Saturday",3750.85714285714,2622,3041.33070922749,11.7091152097999,16.7502739974124,13.5817283239692
