"DATE_NUM","LINEAGE","prob","collection_date","totcases","cases","smoothed_totcases","smoothed_cases"
18371,"Other",1,2020-04-19,443,443,5377.62272770449,5377.62272770449
18372,"Other",1,2020-04-20,1276,1276,4853.47265001164,4853.47265001164
18373,"Other",1,2020-04-21,1270,1270,4375.261306069,4375.261306069
18374,"Other",1,2020-04-22,777,777,3942.04982373621,3942.04982373621
18375,"Other",1,2020-04-23,976,976,3552.09423606335,3552.09423606335
18376,"Other",1,2020-04-24,811,811,3203.08643258689,3203.08643258689
18377,"Other",1,2020-04-25,388,388,2892.35901021299,2892.35901021299
18378,"Other",1,2020-04-26,205,205,2617.05380919931,2617.05380919931
18379,"Other",1,2020-04-27,755,755,2374.25615454332,2374.25615454332
18380,"Other",1,2020-04-28,569,569,2161.09824760773,2161.09824760773
18381,"Other",1,2020-04-29,522,522,1974.8359330531,1974.8359330531
18382,"Other",1,2020-04-30,586,586,1812.90335933777,1812.90335933777
18383,"Other",1,2020-05-01,237,237,1672.95000404256,1672.95000404256
18384,"Other",1,2020-05-02,286,286,1552.86427568393,1552.86427568393
18385,"Other",1,2020-05-03,140,140,1450.78753661271,1450.78753661271
18386,"Other",1,2020-05-04,670,670,1365.12200052498,1365.12200052498
18387,"Other",1,2020-05-05,546,546,1294.53560839438,1294.53560839438
18388,"Other",1,2020-05-06,552,552,1237.89755740406,1237.89755740406
18389,"Other",1,2020-05-07,442,442,1193.41307863776,1193.41307863776
18390,"Other",1,2020-05-08,483,483,1158.99489209499,1158.99489209499
18391,"Other",1,2020-05-09,240,240,1132.92194200818,1132.92194200818
18392,"Other",1,2020-05-10,118,118,1113.75402544844,1113.75402544844
18393,"Other",1,2020-05-11,476,476,1100.25287719502,1100.25287719502
18394,"Other",1,2020-05-12,395,395,1091.32162737976,1091.32162737976
18395,"Other",1,2020-05-13,321,321,1085.95825010947,1085.95825010947
18396,"Other",1,2020-05-14,305,305,1083.22009812797,1083.22009812797
18397,"Other",1,2020-05-15,346,346,1082.19767883838,1082.19767883838
18398,"Other",1,2020-05-16,147,147,1081.99658613961,1081.99658613961
18399,"Other",1,2020-05-17,81,81,1081.72702967171,1081.72702967171
18400,"Other",1,2020-05-18,317,317,1080.50073620582,1080.50073620582
18401,"Other",1,2020-05-19,292,292,1077.43515492552,1077.43515492552
18402,"Other",1,2020-05-20,385,385,1071.66488584331,1071.66488584331
18403,"Other",1,2020-05-21,70,70,1062.36007189665,1062.36007189665
18404,"Other",1,2020-05-22,248,248,1048.75509949808,1048.75509949808
18405,"Other",1,2020-05-23,123,123,1030.57902074165,1030.57902074165
18406,"Other",1,2020-05-24,75,75,1008.38467254259,1008.38467254259
18407,"Other",1,2020-05-25,314,314,982.825516772722,982.825516772722
18408,"Other",1,2020-05-26,202,202,954.551540609776,954.551540609776
18409,"Other",1,2020-05-27,182,182,924.192919554333,924.192919554333
18410,"Other",1,2020-05-28,171,171,892.346877356178,892.346877356178
18411,"Other",1,2020-05-29,165,165,859.56776277897,859.56776277897
18412,"Other",1,2020-05-30,61,61,826.360201710579,826.360201710579
18413,"Other",1,2020-05-31,49,49,793.175063044488,793.175063044488
18414,"Other",1,2020-06-01,59,59,760.407896927031,760.407896927031
18415,"Other",1,2020-06-02,181,181,728.399460626341,728.399460626341
18416,"Other",1,2020-06-03,159,159,697.43793497693,697.43793497693
18417,"Other",1,2020-06-04,172,172,667.762446813005,667.762446813005
18418,"Other",1,2020-06-05,154,154,639.56754364235,639.56754364235
18419,"Other",1,2020-06-06,69,69,613.008310077609,613.008310077609
18420,"Other",1,2020-06-07,53,53,588.205866064352,588.205866064352
18421,"Other",1,2020-06-08,152,152,565.234464647973,565.234464647973
18422,"Other",1,2020-06-09,145,145,544.057074510499,544.057074510499
18423,"Other",1,2020-06-10,119,119,524.606666511024,524.606666511024
18424,"Other",1,2020-06-11,95,95,506.819862223367,506.819862223367
18425,"Other",1,2020-06-12,89,89,490.637668707008,490.637668707008
18426,"Other",1,2020-06-13,49,49,476.006137103808,476.006137103808
18427,"Other",1,2020-06-14,22,22,462.876977576613,462.876977576613
18428,"Other",1,2020-06-15,147,147,451.208150030296,451.208150030296
18429,"Other",1,2020-06-16,99,99,440.964450742135,440.964450742135
18430,"Other",1,2020-06-17,123,123,432.118116000156,432.118116000156
18431,"Other",1,2020-06-18,108,108,424.649465213761,424.649465213761
18432,"Other",1,2020-06-19,121,121,418.547607841924,418.547607841924
18433,"Other",1,2020-06-20,50,50,413.811241021829,413.811241021829
18434,"Other",1,2020-06-21,20,20,410.449568142741,410.449568142741
18435,"Other",1,2020-06-22,143,143,408.483373001538,408.483373001538
18436,"Other",1,2020-06-23,110,110,407.946289851463,407.946289851463
18437,"Other",1,2020-06-24,100,100,408.884155766267,408.884155766267
18438,"Other",1,2020-06-25,76,76,411.322414449216,411.322414449216
18439,"Other",1,2020-06-26,113,113,415.272706035446,415.272706035446
18440,"Other",1,2020-06-27,41,41,420.761955424233,420.761955424233
18441,"Other",1,2020-06-28,24,24,427.833468554904,427.833468554904
18442,"Other",1,2020-06-29,127,127,436.547402738684,436.547402738684
18443,"Other",1,2020-06-30,100,100,446.981524774805,446.981524774805
18444,"Other",1,2020-07-01,135,135,459.232267689417,459.232267689417
18445,"Other",1,2020-07-02,93,93,473.416103794396,473.416103794396
18446,"Other",1,2020-07-03,94,94,489.671258920521,489.671258920521
18447,"Other",1,2020-07-04,64,64,508.159800338528,508.159800338528
18448,"Other",1,2020-07-05,24,24,529.070139254135,529.070139254135
18449,"Other",1,2020-07-06,112,112,552.61999807726,552.61999807726
18450,"Other",1,2020-07-07,99,99,579.059903173178,579.059903173178
18451,"Other",1,2020-07-08,137,137,608.677275787056,608.677275787056
18452,"Other",1,2020-07-09,124,124,641.801207616669,641.801207616669
18453,"Other",1,2020-07-10,127,127,678.8074128054,678.8074128054
18454,"Other",1,2020-07-11,62,62,720.022627127806,720.022627127806
18455,"Other",1,2020-07-12,43,43,765.581246150092,765.581246150092
18456,"Other",1,2020-07-13,224,224,815.563810317764,815.563810317764
18457,"Other",1,2020-07-14,207,207,870.005642051419,870.005642051419
18458,"Other",1,2020-07-15,260,260,928.879973293131,928.879973293131
18459,"Other",1,2020-07-16,226,226,992.079515717062,992.079515717062
18460,"Other",1,2020-07-17,274,274,1059.39681415701,1059.39681415701
18461,"Other",1,2020-07-18,130,130,1130.50395121739,1130.50395121739
18462,"Other",1,2020-07-19,64,64,1204.93242984775,1204.93242984775
18463,"Other",1,2020-07-20,443,443,1282.05434036456,1282.05434036456
18464,"Other",1,2020-07-21,145,145,1361.06620140314,1361.06620140314
18465,"Other",1,2020-07-22,553,553,1440.97712514,1440.97712514
18466,"Other",1,2020-07-23,439,439,1520.60316254646,1520.60316254646
18467,"Other",1,2020-07-24,496,496,1598.56979437602,1598.56979437602
18468,"Other",1,2020-07-25,229,229,1673.324503824,1673.324503824
18469,"Other",1,2020-07-26,184,184,1743.16115321011,1743.16115321011
18470,"Other",1,2020-07-27,595,595,1806.40759919618,1806.40759919618
18471,"Other",1,2020-07-28,685,685,1862.24155628998,1862.24155628998
18472,"Other",1,2020-07-29,703,703,1910.26967024106,1910.26967024106
18473,"Other",1,2020-07-30,635,635,1950.24064831482,1950.24064831482
18474,"Other",1,2020-07-31,684,684,1982.04284290243,1982.04284290243
18475,"Other",1,2020-08-01,309,309,2005.69842838908,2005.69842838908
18476,"Other",1,2020-08-02,148,148,2021.35431644884,2021.35431644884
18477,"Other",1,2020-08-03,794,794,2029.27042821558,2029.27042821558
18478,"Other",1,2020-08-04,813,813,2029.80598247452,2029.80598247452
18479,"Other",1,2020-08-05,767,767,2023.40446369359,2023.40446369359
18480,"Other",1,2020-08-06,769,769,2010.57790706067,2010.57790706067
18481,"Other",1,2020-08-07,771,771,1991.89108559243,1991.89108559243
18482,"Other",1,2020-08-08,304,304,1967.94611330278,1967.94611330278
18483,"Other",1,2020-08-09,122,122,1939.36789490968,1939.36789490968
18484,"Other",1,2020-08-10,873,873,1906.79076279438,1906.79076279438
18485,"Other",1,2020-08-11,718,718,1870.84655139221,1870.84655139221
18486,"Other",1,2020-08-12,609,609,1832.16427270738,1832.16427270738
18487,"Other",1,2020-08-13,669,669,1791.54617402568,1791.54617402568
18488,"Other",1,2020-08-14,587,587,1749.92312301204,1749.92312301204
18489,"Other",1,2020-08-15,163,163,1708.1616136531,1708.1616136531
18490,"Other",1,2020-08-16,132,132,1667.05384045151,1667.05384045151
18491,"Other",1,2020-08-17,707,707,1627.3187586841,1627.3187586841
18492,"Other",1,2020-08-18,725,725,1589.60648944249,1589.60648944249
18493,"Other",1,2020-08-19,612,612,1554.50552989776,1554.50552989776
18494,"Other",1,2020-08-20,581,581,1522.55229892181,1522.55229892181
18495,"Other",1,2020-08-21,510,510,1494.2426461489,1494.2426461489
18496,"Other",1,2020-08-22,203,203,1470.04507217106,1470.04507217106
18497,"Other",1,2020-08-23,115,115,1450.41554469229,1450.41554469229
18498,"Other",1,2020-08-24,607,607,1435.81394881917,1435.81394881917
18499,"Other",1,2020-08-25,527,527,1426.72238112121,1426.72238112121
18500,"Other",1,2020-08-26,526,526,1423.66569212095,1423.66569212095
18501,"Other",1,2020-08-27,535,535,1427.23491013628,1427.23491013628
18502,"Other",1,2020-08-28,614,614,1438.11316658756,1438.11316658756
18503,"Other",1,2020-08-29,195,195,1456.76485998066,1456.76485998066
18504,"Other",1,2020-08-30,117,117,1482.97392427409,1482.97392427409
18505,"Other",1,2020-08-31,634,634,1516.49132455537,1516.49132455537
18506,"Other",1,2020-09-01,565,565,1557.12471299624,1557.12471299624
18507,"Other",0.999985978621162,2020-09-02,574,573.991951728547,1604.71758072285,1604.69508036972
18508,"Other",0.999984566750307,2020-09-03,677,676.989551689958,1659.12941845966,1659.10381270107
18509,"Other",0.999983016475533,2020-09-04,728,727.987635994188,1720.21627286192,1720.18705752676
18510,"Other",0.999981314633788,2020-09-05,322,321.99398331208,1787.81125862456,1787.77785271648
18511,"Other",0.999979446852764,2020-09-06,155,154.996814262178,1861.70474991818,1861.66648602634
18512,"Other",0.999977397444203,2020-09-07,918,917.979250853779,1941.62413865142,1941.58025298349
18513,"Other",0.999975149288253,2020-09-08,871,870.978355030068,2027.21321879833,2027.16284110698
18514,"Other",0.999972683708137,2020-09-09,1024,1023.97202811713,2118.01144002315,2117.95358380449
18515,"Other",0.999969980334398,2020-09-10,1143,1142.96568752222,2213.43347148628,2213.36702495363
18516,"Other",0.999967016957889,2020-09-11,1284,1283.95764977393,2312.74972598148,2312.67344445988
18517,"Other",0.99996376937064,2020-09-12,617,616.977645701685,2415.06870948099,2414.9812100217
18518,"Other",0.999960211193673,2020-09-13,301,300.988023569295,2519.3222714512,2519.22203062527
18519,"Other",0.999956313690751,2020-09-14,1724,1723.92468480285,2624.46541238617,2624.35075917855
18520,"Other",0.999952045567004,2020-09-15,1628,1627.92193018308,2730.73392137777,2730.60297058091
18521,"Other",0.999947372751273,2020-09-16,1943,1942.89774525572,2839.03241206758,2838.88300160269
18522,"Other",0.999942258160958,2020-09-17,1750,1749.89895178168,2950.42812157952,2950.25775843382
18523,"Other",0.999936661448066,2020-09-18,1709,1708.89175441475,3066.15946640484,3065.96526030424
18524,"Other",0.999930538725055,2020-09-19,894,893.937901620199,3187.65078490072,3187.42936661312
18525,"Other",0.999923842268993,2020-09-20,461,460.964891286006,3316.5330153081,3316.28043567884
18526,"Other",0.999916520202459,2020-09-21,2202,2201.81617748581,3454.67175905377,3454.38336375475
18527,"Other",0.999908516149481,2020-09-22,2074,2073.81026249402,3604.20446518601,3603.87473868348
18528,"Other",0.999899768864729,2020-09-23,2096,2095.78991554047,3767.58887124168,3767.21124153188
18529,"Other",0.999890211834066,2020-09-24,1795,1794.80293024215,3947.66538449685,3947.23197755457
18530,"Other",0.999879772844399,2020-09-25,1623,1622.80487132646,4147.73683293777,4147.23816233617
18531,"Other",0.999868373520724,2020-09-26,1078,1077.85810665534,4371.67002161559,4371.09459408209
18532,"Other",0.99985592882805,2020-09-27,559,558.91946421488,4624.02488522752,4623.35869654318
18533,"Other",0.999842346535804,2020-09-28,2791,2790.55998918143,4910.21885331236,4909.44474030017
18534,"Other",0.999827526642156,2020-09-29,3008,3007.4812001396,5236.73650958593,5235.83331205598
18535,"Other",0.999811360755567,2020-09-30,3274,3273.38239511373,5611.27430632563,5610.21579978018
18536,"Other",0.999793731430695,2020-10-01,3423,3422.29394268727,6039.95702081745,6038.71116752411
18537,"Other",0.999774511455651,2020-10-02,3752,3751.1539669816,6526.36190387344,6524.89028402784
18538,"Other",0.999753563087433,2020-10-03,1728,1727.57415701509,7073.85217562531,7072.10891733519
18539,"Other",0.999730737232195,2020-10-04,1067,1066.71269662675,7685.4782193156,7683.40880617836
18540,"Other",0.999705872566827,2020-10-05,5313,5311.43730094755,8363.70040752341,8361.24041379072
18541,"Other",0.99967879459817,2020-10-06,5758,5756.15049929626,9110.060506137,9107.13430549143
